,Instrument,Date,Total Equity
9037,MCO,1998-12-31T00:00:00Z,
9038,MCO,1998-12-31T00:00:00Z,-192600000.0
9039,MCO,1998-12-31T00:00:00Z,-192600000.0
9040,MCO,1999-12-31T00:00:00Z,-223100000.0
9041,MCO,2000-12-31T00:00:00Z,-282500000.0
9042,MCO,2001-12-31T00:00:00Z,-304100000.0
9043,MCO,2002-12-31T00:00:00Z,-327000000.0
9044,MCO,2003-12-31T00:00:00Z,-32100000.0
9045,MCO,2004-12-31T00:00:00Z,317500000.0
9046,MCO,2005-12-31T00:00:00Z,309400000.0
9047,MCO,2006-12-31T00:00:00Z,167400000.0
9048,MCO,2007-12-31T00:00:00Z,-783600000.0
9049,MCO,2008-12-31T00:00:00Z,-994400000.0
9050,MCO,2009-12-31T00:00:00Z,-606200000.0
9051,MCO,2010-12-31T00:00:00Z,-309600000.0
9052,MCO,2011-12-31T00:00:00Z,-169000000.0
9053,MCO,2012-12-31T00:00:00Z,385200000.0
9054,MCO,2013-12-31T00:00:00Z,337000000.0
9055,MCO,2014-12-31T00:00:00Z,-187800000.0
9056,MCO,2015-12-31T00:00:00Z,-565000000.0
9057,MCO,2016-12-31T00:00:00Z,-1225000000.0
9058,MCO,2017-12-31T00:00:00Z,-327700000.0
9059,MCO,2018-12-31T00:00:00Z,459900000.0
9060,MCO,2019-12-31T00:00:00Z,612000000.0
9061,MCO,2020-12-31T00:00:00Z,1569000000.0
9062,MS,1996-11-30T00:00:00Z,
9063,MS,1996-11-30T00:00:00Z,
9064,MS,1996-11-30T00:00:00Z,
9065,MS,1996-11-30T00:00:00Z,
9066,MS,1996-11-30T00:00:00Z,
9067,MS,1996-11-30T00:00:00Z,
9068,MS,1996-11-30T00:00:00Z,
9069,MS,1996-11-30T00:00:00Z,
9070,MS,1996-11-30T00:00:00Z,
9071,MS,1996-11-30T00:00:00Z,
9072,MS,1996-11-30T00:00:00Z,
9073,MS,1996-11-30T00:00:00Z,
9074,MS,1996-11-30T00:00:00Z,
9075,MS,1996-11-30T00:00:00Z,
9076,MS,1996-11-30T00:00:00Z,
9077,MS,1996-11-30T00:00:00Z,
9078,MS,1996-11-30T00:00:00Z,
9079,MS,1996-11-30T00:00:00Z,11702000000.0
9080,MS,1996-11-30T00:00:00Z,11702000000.0
9081,MS,1997-11-30T00:00:00Z,13956000000.0
9082,MS,1999-11-30T00:00:00Z,17014000000.0
9083,MS,2000-11-30T00:00:00Z,19271000000.0
9084,MS,2001-11-30T00:00:00Z,20716000000.0
9085,MS,2002-11-30T00:00:00Z,21885000000.0
9086,MS,2003-11-30T00:00:00Z,24867000000.0
9087,MS,2004-11-30T00:00:00Z,28206000000.0
9088,MS,2005-11-30T00:00:00Z,29182000000.0
9089,MS,2006-11-30T00:00:00Z,35364000000.0
9090,MS,2007-11-30T00:00:00Z,31269000000.0
9091,MS,2007-11-30T00:00:00Z,31269000000.0
9092,MS,2008-12-31T00:00:00Z,48753000000.0
9093,MS,2009-12-31T00:00:00Z,46688000000.0
9094,MS,2010-12-31T00:00:00Z,57211000000.0
9095,MS,2011-12-31T00:00:00Z,62049000000.0
9096,MS,2012-12-31T00:00:00Z,62109000000.0
9097,MS,2013-12-31T00:00:00Z,65921000000.0
9098,MS,2014-12-31T00:00:00Z,70900000000.0
9099,MS,2015-12-31T00:00:00Z,75182000000.0
9100,MS,2016-12-31T00:00:00Z,76050000000.0
9101,MS,2017-12-31T00:00:00Z,77391000000.0
9102,MS,2018-12-31T00:00:00Z,80246000000.0
9103,MS,2019-12-31T00:00:00Z,81549000000.0
9104,MS,2020-12-31T00:00:00Z,101781000000.0
9105,MOS,2004-05-31T00:00:00Z,
9106,MOS,2004-05-31T00:00:00Z,
9107,MOS,2004-05-31T00:00:00Z,
9108,MOS,2004-05-31T00:00:00Z,
9109,MOS,2004-05-31T00:00:00Z,
9110,MOS,2004-05-31T00:00:00Z,
9111,MOS,2004-05-31T00:00:00Z,
9112,MOS,2004-05-31T00:00:00Z,
9113,MOS,2004-05-31T00:00:00Z,
9114,MOS,2004-05-31T00:00:00Z,
9115,MOS,2004-05-31T00:00:00Z,
9116,MOS,2004-05-31T00:00:00Z,
9117,MOS,2004-05-31T00:00:00Z,
9118,MOS,2004-05-31T00:00:00Z,
9119,MOS,2004-05-31T00:00:00Z,
9120,MOS,2004-05-31T00:00:00Z,
9121,MOS,2004-05-31T00:00:00Z,
9122,MOS,2004-05-31T00:00:00Z,
9123,MOS,2004-05-31T00:00:00Z,
9124,MOS,2004-05-31T00:00:00Z,
9125,MOS,2004-05-31T00:00:00Z,
9126,MOS,2004-05-31T00:00:00Z,
9127,MOS,2004-05-31T00:00:00Z,
9128,MOS,2004-05-31T00:00:00Z,
9129,MOS,2004-05-31T00:00:00Z,
9130,MOS,2004-05-31T00:00:00Z,842400000.0
9131,MOS,2005-05-31T00:00:00Z,3213500000.0
9132,MOS,2006-05-31T00:00:00Z,3530800000.0
9133,MOS,2007-05-31T00:00:00Z,4183900000.0
9134,MOS,2008-05-31T00:00:00Z,6731200000.0
9135,MOS,2009-05-31T00:00:00Z,8493000000.0
9136,MOS,2009-05-31T00:00:00Z,8493000000.0
9137,MOS,2011-05-31T00:00:00Z,11641600000.0
9138,MOS,2012-05-31T00:00:00Z,11983100000.0
9139,MOS,2012-05-31T00:00:00Z,11983100000.0
9140,MOS,2013-12-31T00:00:00Z,11302300000.0
9141,MOS,2014-12-31T00:00:00Z,10703100000.0
9142,MOS,2015-12-31T00:00:00Z,9531800000.0
9143,MOS,2016-12-31T00:00:00Z,9584600000.0
9144,MOS,2017-12-31T00:00:00Z,9617500000.0
9145,MOS,2018-12-31T00:00:00Z,10397300000.0
9146,MOS,2019-12-31T00:00:00Z,9185500000.0
9147,MOS,2020-12-31T00:00:00Z,9581400000.0
9148,MSI,1983-12-31T00:00:00Z,
9149,MSI,1983-12-31T00:00:00Z,
9150,MSI,1983-12-31T00:00:00Z,
9151,MSI,1983-12-31T00:00:00Z,
9152,MSI,1983-12-31T00:00:00Z,
9153,MSI,1983-12-31T00:00:00Z,1948000000.0
9154,MSI,1984-12-31T00:00:00Z,2278000000.0
9155,MSI,1985-12-31T00:00:00Z,2284000000.0
9156,MSI,1986-12-31T00:00:00Z,2754000000.0
9157,MSI,1987-12-31T00:00:00Z,3008000000.0
9158,MSI,1988-12-31T00:00:00Z,3375000000.0
9159,MSI,1989-12-31T00:00:00Z,3803000000.0
9160,MSI,1990-12-31T00:00:00Z,4257000000.0
9161,MSI,1991-12-31T00:00:00Z,4630000000.0
9162,MSI,1992-12-31T00:00:00Z,5144000000.0
9163,MSI,1993-12-31T00:00:00Z,6409000000.0
9164,MSI,1995-12-31T00:00:00Z,10985000000.0
9165,MSI,1995-12-31T00:00:00Z,10985000000.0
9166,MSI,1996-12-31T00:00:00Z,11795000000.0
9167,MSI,1997-12-31T00:00:00Z,13272000000.0
9168,MSI,1998-12-31T00:00:00Z,12222000000.0
9169,MSI,1999-12-31T00:00:00Z,18693000000.0
9170,MSI,2000-12-31T00:00:00Z,18612000000.0
9171,MSI,2001-12-31T00:00:00Z,13691000000.0
9172,MSI,2002-12-31T00:00:00Z,11239000000.0
9173,MSI,2003-12-31T00:00:00Z,12689000000.0
9174,MSI,2004-12-31T00:00:00Z,13331000000.0
9175,MSI,2005-12-31T00:00:00Z,16673000000.0
9176,MSI,2006-12-31T00:00:00Z,17142000000.0
9177,MSI,2007-12-31T00:00:00Z,15447000000.0
9178,MSI,2008-12-31T00:00:00Z,9507000000.0
9179,MSI,2009-12-31T00:00:00Z,9775000000.0
9180,MSI,2010-12-31T00:00:00Z,10885000000.0
9181,MSI,2011-12-31T00:00:00Z,5214000000.0
9182,MSI,2012-12-31T00:00:00Z,3265000000.0
9183,MSI,2013-12-31T00:00:00Z,3659000000.0
9184,MSI,2014-12-31T00:00:00Z,2735000000.0
9185,MSI,2015-12-31T00:00:00Z,-106000000.0
9186,MSI,2016-12-31T00:00:00Z,-964000000.0
9187,MSI,2017-12-31T00:00:00Z,-1742000000.0
9188,MSI,2018-12-31T00:00:00Z,-1293000000.0
9189,MSI,2019-12-31T00:00:00Z,-700000000.0
9190,MSI,2020-12-31T00:00:00Z,-558000000.0
9196,NEM,1983-12-31T00:00:00Z,
9197,NEM,1983-12-31T00:00:00Z,
9198,NEM,1983-12-31T00:00:00Z,
9199,NEM,1983-12-31T00:00:00Z,
9200,NEM,1983-12-31T00:00:00Z,1477255000.0
9201,NEM,1984-12-31T00:00:00Z,1480901000.0
9202,NEM,1985-12-31T00:00:00Z,1404131000.0
9203,NEM,1985-12-31T00:00:00Z,1404131000.0
9204,NEM,1987-12-31T00:00:00Z,-458206000.0
9205,NEM,1988-12-31T00:00:00Z,-291827000.0
9206,NEM,1988-12-31T00:00:00Z,-291827000.0
9207,NEM,1989-12-31T00:00:00Z,-199556000.0
9208,NEM,1990-12-31T00:00:00Z,109572000.0
9209,NEM,1991-12-31T00:00:00Z,201448000.0
9210,NEM,1992-12-31T00:00:00Z,528565000.0
9211,NEM,1993-12-31T00:00:00Z,629832000.0
9212,NEM,1994-12-31T00:00:00Z,673465000.0
9213,NEM,1995-12-31T00:00:00Z,742947000.0
9214,NEM,1996-12-31T00:00:00Z,1562752000.0
9215,NEM,1997-12-31T00:00:00Z,1591087000.0
9216,NEM,1998-12-31T00:00:00Z,1439533000.0
9217,NEM,1999-12-31T00:00:00Z,1451648000.0
9218,NEM,2000-12-31T00:00:00Z,1500043000.0
9219,NEM,2001-12-31T00:00:00Z,1499766000.0
9220,NEM,2002-12-31T00:00:00Z,5419248000.0
9221,NEM,2003-12-31T00:00:00Z,7384935000.0
9222,NEM,2004-12-31T00:00:00Z,7938000000.0
9223,NEM,2005-12-31T00:00:00Z,8376000000.0
9224,NEM,2006-12-31T00:00:00Z,9337000000.0
9225,NEM,2007-12-31T00:00:00Z,7548000000.0
9226,NEM,2008-12-31T00:00:00Z,7291000000.0
9227,NEM,2009-12-31T00:00:00Z,10703000000.0
9228,NEM,2010-12-31T00:00:00Z,13345000000.0
9229,NEM,2011-12-31T00:00:00Z,12896000000.0
9230,NEM,2012-12-31T00:00:00Z,13773000000.0
9231,NEM,2013-12-31T00:00:00Z,9993000000.0
9232,NEM,2014-12-31T00:00:00Z,10274000000.0
9233,NEM,2015-12-31T00:00:00Z,11350000000.0
9234,NEM,2016-12-31T00:00:00Z,10721000000.0
9235,NEM,2017-12-31T00:00:00Z,10535000000.0
9236,NEM,2018-12-31T00:00:00Z,10502000000.0
9237,NEM,2019-12-31T00:00:00Z,21420000000.0
9238,NEM,2020-12-31T00:00:00Z,23008000000.0
9241,NEE,1983-12-31T00:00:00Z,
9242,NEE,1983-12-31T00:00:00Z,
9243,NEE,1983-12-31T00:00:00Z,
9244,NEE,1983-12-31T00:00:00Z,
9245,NEE,1983-12-31T00:00:00Z,
9246,NEE,1983-12-31T00:00:00Z,2707896000.0
9247,NEE,1984-12-31T00:00:00Z,2894274000.0
9248,NEE,1985-12-31T00:00:00Z,3094846000.0
9249,NEE,1986-12-31T00:00:00Z,2963919000.0
9250,NEE,1987-12-31T00:00:00Z,3645871000.0
9251,NEE,1988-12-31T00:00:00Z,3800571000.0
9252,NEE,1989-12-31T00:00:00Z,3971456000.0
9253,NEE,1990-12-31T00:00:00Z,3673361000.0
9254,NEE,1991-12-31T00:00:00Z,3850247000.0
9255,NEE,1992-12-31T00:00:00Z,4387389000.0
9256,NEE,1993-12-31T00:00:00Z,4648857000.0
9257,NEE,1994-12-31T00:00:00Z,4742485000.0
9258,NEE,1995-12-31T00:00:00Z,4732089000.0
9259,NEE,1996-12-31T00:00:00Z,4923712000.0
9260,NEE,1997-12-31T00:00:00Z,5071000000.0
9261,NEE,1998-12-31T00:00:00Z,5352000000.0
9262,NEE,1999-12-31T00:00:00Z,5596000000.0
9263,NEE,2000-12-31T00:00:00Z,5819000000.0
9264,NEE,2001-12-31T00:00:00Z,6241000000.0
9265,NEE,2002-12-31T00:00:00Z,6616000000.0
9266,NEE,2003-12-31T00:00:00Z,6972000000.0
9267,NEE,2004-12-31T00:00:00Z,7537000000.0
9268,NEE,2005-12-31T00:00:00Z,8561000000.0
9269,NEE,2006-12-31T00:00:00Z,9930000000.0
9270,NEE,2007-12-31T00:00:00Z,10735000000.0
9271,NEE,2008-12-31T00:00:00Z,11681000000.0
9272,NEE,2009-12-31T00:00:00Z,12967000000.0
9273,NEE,2010-12-31T00:00:00Z,14461000000.0
9274,NEE,2011-12-31T00:00:00Z,14943000000.0
9275,NEE,2012-12-31T00:00:00Z,16068000000.0
9276,NEE,2013-12-31T00:00:00Z,18040000000.0
9277,NEE,2014-12-31T00:00:00Z,19916000000.0
9278,NEE,2015-12-31T00:00:00Z,22574000000.0
9279,NEE,2016-12-31T00:00:00Z,24341000000.0
9280,NEE,2017-12-31T00:00:00Z,28236000000.0
9281,NEE,2018-12-31T00:00:00Z,34144000000.0
9282,NEE,2019-12-31T00:00:00Z,37005000000.0
9283,NEE,2020-12-31T00:00:00Z,36513000000.0
9284,NKE,1983-05-31T00:00:00Z,
9285,NKE,1983-05-31T00:00:00Z,
9286,NKE,1983-05-31T00:00:00Z,
9287,NKE,1983-05-31T00:00:00Z,
9288,NKE,1983-05-31T00:00:00Z,240913000.0
9289,NKE,1984-05-31T00:00:00Z,274836000.0
9290,NKE,1985-05-31T00:00:00Z,271968000.0
9291,NKE,1986-05-31T00:00:00Z,317146000.0
9292,NKE,1987-05-31T00:00:00Z,338317000.0
9293,NKE,1988-05-31T00:00:00Z,412074000.0
9294,NKE,1989-05-31T00:00:00Z,562104000.0
9295,NKE,1990-05-31T00:00:00Z,784519000.0
9296,NKE,1991-05-31T00:00:00Z,1033089000.0
9297,NKE,1992-05-31T00:00:00Z,1331995000.0
9298,NKE,1993-05-31T00:00:00Z,1643119000.0
9299,NKE,1994-05-31T00:00:00Z,1741249000.0
9300,NKE,1995-05-31T00:00:00Z,1964989000.0
9301,NKE,1996-05-31T00:00:00Z,2431700000.0
9302,NKE,1997-05-31T00:00:00Z,3156138000.0
9303,NKE,1998-05-31T00:00:00Z,3261900000.0
9304,NKE,1999-05-31T00:00:00Z,3334900000.0
9305,NKE,2000-05-31T00:00:00Z,3136300000.0
9306,NKE,2001-05-31T00:00:00Z,3494800000.0
9307,NKE,2002-05-31T00:00:00Z,3839300000.0
9308,NKE,2003-05-31T00:00:00Z,3991000000.0
9309,NKE,2004-05-31T00:00:00Z,4782000000.0
9310,NKE,2005-05-31T00:00:00Z,5644500000.0
9311,NKE,2006-05-31T00:00:00Z,6285500000.0
9312,NKE,2007-05-31T00:00:00Z,7025700000.0
9313,NKE,2008-05-31T00:00:00Z,7825600000.0
9314,NKE,2009-05-31T00:00:00Z,8693400000.0
9315,NKE,2010-05-31T00:00:00Z,9754000000.0
9316,NKE,2011-05-31T00:00:00Z,9843000000.0
9317,NKE,2012-05-31T00:00:00Z,10381000000.0
9318,NKE,2013-05-31T00:00:00Z,11081000000.0
9319,NKE,2014-05-31T00:00:00Z,10824000000.0
9320,NKE,2015-05-31T00:00:00Z,12707000000.0
9321,NKE,2016-05-31T00:00:00Z,12258000000.0
9322,NKE,2017-05-31T00:00:00Z,12407000000.0
9323,NKE,2018-05-31T00:00:00Z,9812000000.0
9324,NKE,2019-05-31T00:00:00Z,9040000000.0
9325,NKE,2020-05-31T00:00:00Z,8055000000.0
9326,NKE,2021-05-31T00:00:00Z,12767000000.0
9327,NI,1987-12-31T00:00:00Z,
9328,NI,1987-12-31T00:00:00Z,
9329,NI,1987-12-31T00:00:00Z,
9330,NI,1987-12-31T00:00:00Z,
9331,NI,1987-12-31T00:00:00Z,
9332,NI,1987-12-31T00:00:00Z,
9333,NI,1987-12-31T00:00:00Z,
9334,NI,1987-12-31T00:00:00Z,
9335,NI,1987-12-31T00:00:00Z,
9336,NI,1987-12-31T00:00:00Z,1258349000.0
9337,NI,1988-12-31T00:00:00Z,1203932000.0
9338,NI,1989-12-31T00:00:00Z,1131976000.0
9339,NI,1990-12-31T00:00:00Z,1201797000.0
9340,NI,1991-12-31T00:00:00Z,1199354000.0
9341,NI,1992-12-31T00:00:00Z,1238115000.0
9342,NI,1993-12-31T00:00:00Z,1295887000.0
9343,NI,1994-12-31T00:00:00Z,1295294000.0
9344,NI,1995-12-31T00:00:00Z,1302191000.0
9345,NI,1996-12-31T00:00:00Z,1242873000.0
9346,NI,1997-12-31T00:00:00Z,1409249000.0
9347,NI,1998-12-31T00:00:00Z,1291756000.0
9348,NI,1999-12-31T00:00:00Z,1493100000.0
9349,NI,2000-12-31T00:00:00Z,3541800000.0
9350,NI,2001-12-31T00:00:00Z,3558000000.0
9351,NI,2002-12-31T00:00:00Z,4259800000.0
9352,NI,2003-12-31T00:00:00Z,4497000000.0
9353,NI,2004-12-31T00:00:00Z,4868200000.0
9354,NI,2005-12-31T00:00:00Z,5014100000.0
9355,NI,2006-12-31T00:00:00Z,5013600000.0
9356,NI,2007-12-31T00:00:00Z,5076600000.0
9357,NI,2008-12-31T00:00:00Z,4728800000.0
9358,NI,2009-12-31T00:00:00Z,4854100000.0
9359,NI,2010-12-31T00:00:00Z,4897500000.0
9360,NI,2011-12-31T00:00:00Z,4997300000.0
9361,NI,2012-12-31T00:00:00Z,5554300000.0
9362,NI,2013-12-31T00:00:00Z,5886600000.0
9363,NI,2014-12-31T00:00:00Z,6175300000.0
9364,NI,2015-12-31T00:00:00Z,3843500000.0
9365,NI,2016-12-31T00:00:00Z,4071200000.0
9366,NI,2017-12-31T00:00:00Z,4320100000.0
9367,NI,2018-12-31T00:00:00Z,5750900000.0
9368,NI,2019-12-31T00:00:00Z,5986700000.0
9369,NI,2020-12-31T00:00:00Z,5752200000.0
9371,NSC,1983-12-31T00:00:00Z,
9372,NSC,1983-12-31T00:00:00Z,
9373,NSC,1983-12-31T00:00:00Z,
9374,NSC,1983-12-31T00:00:00Z,
9375,NSC,1983-12-31T00:00:00Z,
9376,NSC,1983-12-31T00:00:00Z,4191536000.0
9377,NSC,1984-12-31T00:00:00Z,4472553000.0
9378,NSC,1985-12-31T00:00:00Z,4761504000.0
9379,NSC,1986-12-31T00:00:00Z,5070751000.0
9380,NSC,1987-12-31T00:00:00Z,4979400000.0
9381,NSC,1988-12-31T00:00:00Z,5152594000.0
9382,NSC,1989-12-31T00:00:00Z,5168639000.0
9383,NSC,1990-12-31T00:00:00Z,4911900000.0
9384,NSC,1991-12-31T00:00:00Z,4093400000.0
9385,NSC,1992-12-31T00:00:00Z,4232600000.0
9386,NSC,1993-12-31T00:00:00Z,4620700000.0
9387,NSC,1994-12-31T00:00:00Z,4684800000.0
9388,NSC,1995-12-31T00:00:00Z,4829000000.0
9389,NSC,1996-12-31T00:00:00Z,4977000000.0
9390,NSC,1997-12-31T00:00:00Z,5445000000.0
9391,NSC,1998-12-31T00:00:00Z,5921000000.0
9392,NSC,1999-12-31T00:00:00Z,5932000000.0
9393,NSC,2000-12-31T00:00:00Z,5824000000.0
9394,NSC,2001-12-31T00:00:00Z,6090000000.0
9395,NSC,2002-12-31T00:00:00Z,6500000000.0
9396,NSC,2003-12-31T00:00:00Z,6976000000.0
9397,NSC,2004-12-31T00:00:00Z,7990000000.0
9398,NSC,2005-12-31T00:00:00Z,9276000000.0
9399,NSC,2006-12-31T00:00:00Z,9615000000.0
9400,NSC,2007-12-31T00:00:00Z,9727000000.0
9401,NSC,2008-12-31T00:00:00Z,9607000000.0
9402,NSC,2009-12-31T00:00:00Z,10353000000.0
9403,NSC,2010-12-31T00:00:00Z,10669000000.0
9404,NSC,2011-12-31T00:00:00Z,9911000000.0
9405,NSC,2012-12-31T00:00:00Z,9760000000.0
9406,NSC,2013-12-31T00:00:00Z,11289000000.0
9407,NSC,2014-12-31T00:00:00Z,12408000000.0
9408,NSC,2015-12-31T00:00:00Z,12188000000.0
9409,NSC,2016-12-31T00:00:00Z,12409000000.0
9410,NSC,2017-12-31T00:00:00Z,16359000000.0
9411,NSC,2018-12-31T00:00:00Z,15362000000.0
9412,NSC,2019-12-31T00:00:00Z,15184000000.0
9413,NSC,2020-12-31T00:00:00Z,14791000000.0
9415,NOC,1983-12-31T00:00:00Z,
9416,NOC,1983-12-31T00:00:00Z,
9417,NOC,1983-12-31T00:00:00Z,
9418,NOC,1983-12-31T00:00:00Z,
9419,NOC,1983-12-31T00:00:00Z,
9420,NOC,1983-12-31T00:00:00Z,576000000.0
9421,NOC,1984-12-31T00:00:00Z,725000000.0
9422,NOC,1985-12-31T00:00:00Z,900000000.0
9423,NOC,1986-12-31T00:00:00Z,899000000.0
9424,NOC,1987-12-31T00:00:00Z,948000000.0
9425,NOC,1988-12-31T00:00:00Z,1004000000.0
9426,NOC,1989-12-31T00:00:00Z,875000000.0
9427,NOC,1990-12-31T00:00:00Z,1033000000.0
9428,NOC,1991-12-31T00:00:00Z,1183000000.0
9429,NOC,1992-12-31T00:00:00Z,1254000000.0
9430,NOC,1993-12-31T00:00:00Z,1322000000.0
9431,NOC,1994-12-31T00:00:00Z,1290000000.0
9432,NOC,1995-12-31T00:00:00Z,1459000000.0
9433,NOC,1996-12-31T00:00:00Z,2282000000.0
9434,NOC,1997-12-31T00:00:00Z,2623000000.0
9435,NOC,1998-12-31T00:00:00Z,2850000000.0
9436,NOC,1999-12-31T00:00:00Z,3257000000.0
9437,NOC,2000-12-31T00:00:00Z,3919000000.0
9438,NOC,2001-12-31T00:00:00Z,7391000000.0
9439,NOC,2002-12-31T00:00:00Z,14322000000.0
9440,NOC,2003-12-31T00:00:00Z,15785000000.0
9441,NOC,2004-12-31T00:00:00Z,16700000000.0
9442,NOC,2005-12-31T00:00:00Z,16828000000.0
9443,NOC,2006-12-31T00:00:00Z,16615000000.0
9444,NOC,2007-12-31T00:00:00Z,17687000000.0
9445,NOC,2008-12-31T00:00:00Z,11920000000.0
9446,NOC,2009-12-31T00:00:00Z,12687000000.0
9447,NOC,2010-12-31T00:00:00Z,13436000000.0
9448,NOC,2011-12-31T00:00:00Z,10336000000.0
9449,NOC,2012-12-31T00:00:00Z,9514000000.0
9450,NOC,2013-12-31T00:00:00Z,10620000000.0
9451,NOC,2014-12-31T00:00:00Z,7235000000.0
9452,NOC,2015-12-31T00:00:00Z,5522000000.0
9453,NOC,2016-12-31T00:00:00Z,5259000000.0
9454,NOC,2017-12-31T00:00:00Z,7132000000.0
9455,NOC,2018-12-31T00:00:00Z,8187000000.0
9456,NOC,2019-12-31T00:00:00Z,8819000000.0
9457,NOC,2020-12-31T00:00:00Z,10579000000.0
9459,NRG,1998-12-31T00:00:00Z,
9460,NRG,1998-12-31T00:00:00Z,
9461,NRG,1998-12-31T00:00:00Z,
9462,NRG,1998-12-31T00:00:00Z,
9463,NRG,1998-12-31T00:00:00Z,
9464,NRG,1998-12-31T00:00:00Z,
9465,NRG,1998-12-31T00:00:00Z,
9466,NRG,1998-12-31T00:00:00Z,
9467,NRG,1998-12-31T00:00:00Z,
9468,NRG,1998-12-31T00:00:00Z,
9469,NRG,1998-12-31T00:00:00Z,
9470,NRG,1998-12-31T00:00:00Z,
9471,NRG,1998-12-31T00:00:00Z,
9472,NRG,1998-12-31T00:00:00Z,
9473,NRG,1998-12-31T00:00:00Z,
9474,NRG,1998-12-31T00:00:00Z,
9475,NRG,1998-12-31T00:00:00Z,
9476,NRG,1998-12-31T00:00:00Z,
9477,NRG,1998-12-31T00:00:00Z,
9478,NRG,1998-12-31T00:00:00Z,579332000.0
9479,NRG,1998-12-31T00:00:00Z,579332000.0
9480,NRG,1999-12-31T00:00:00Z,893654000.0
9481,NRG,2000-12-31T00:00:00Z,1462088000.0
9482,NRG,2001-12-31T00:00:00Z,2237129000.0
9483,NRG,2002-12-31T00:00:00Z,-696199000.0
9484,NRG,2003-12-31T00:00:00Z,2437256000.0
9485,NRG,2004-12-31T00:00:00Z,2692000000.0
9486,NRG,2005-12-31T00:00:00Z,2477000000.0
9487,NRG,2006-12-31T00:00:00Z,5905000000.0
9488,NRG,2007-12-31T00:00:00Z,5751000000.0
9489,NRG,2008-12-31T00:00:00Z,7363000000.0
9490,NRG,2009-12-31T00:00:00Z,7932000000.0
9491,NRG,2010-12-31T00:00:00Z,8303000000.0
9492,NRG,2011-12-31T00:00:00Z,7735000000.0
9493,NRG,2012-12-31T00:00:00Z,10000000000.0
9494,NRG,2013-12-31T00:00:00Z,9851000000.0
9495,NRG,2014-12-31T00:00:00Z,10053000000.0
9496,NRG,2015-12-31T00:00:00Z,3009000000.0
9497,NRG,2016-12-31T00:00:00Z,2041000000.0
9498,NRG,2017-12-31T00:00:00Z,-346000000.0
9499,NRG,2018-12-31T00:00:00Z,-1234000000.0
9500,NRG,2019-12-31T00:00:00Z,1658000000.0
9501,NRG,2020-12-31T00:00:00Z,1680000000.0
9502,NUE,1983-12-31T00:00:00Z,
9503,NUE,1983-12-31T00:00:00Z,
9504,NUE,1983-12-31T00:00:00Z,
9505,NUE,1983-12-31T00:00:00Z,
9506,NUE,1983-12-31T00:00:00Z,
9507,NUE,1983-12-31T00:00:00Z,258129000.0
9508,NUE,1984-12-31T00:00:00Z,299603000.0
9509,NUE,1985-12-31T00:00:00Z,357502000.0
9510,NUE,1986-12-31T00:00:00Z,383699000.0
9511,NUE,1987-12-31T00:00:00Z,428010000.0
9512,NUE,1988-12-31T00:00:00Z,532281000.0
9513,NUE,1989-12-31T00:00:00Z,584445000.0
9514,NUE,1990-12-31T00:00:00Z,652757000.0
9515,NUE,1991-12-31T00:00:00Z,711609000.0
9516,NUE,1992-12-31T00:00:00Z,784231000.0
9517,NUE,1993-12-31T00:00:00Z,902167000.0
9518,NUE,1994-12-31T00:00:00Z,1122610000.0
9519,NUE,1995-12-31T00:00:00Z,1382111000.0
9520,NUE,1996-12-31T00:00:00Z,1609290000.0
9521,NUE,1997-12-31T00:00:00Z,1876425000.0
9522,NUE,1998-12-31T00:00:00Z,2072552000.0
9523,NUE,1999-12-31T00:00:00Z,2262248000.0
9524,NUE,2000-12-31T00:00:00Z,2130952000.0
9525,NUE,2001-12-31T00:00:00Z,2201461000.0
9526,NUE,2002-12-31T00:00:00Z,2322989000.0
9527,NUE,2003-12-31T00:00:00Z,2342077000.0
9528,NUE,2004-12-31T00:00:00Z,3481281000.0
9529,NUE,2005-12-31T00:00:00Z,4312049000.0
9530,NUE,2006-12-31T00:00:00Z,4857351000.0
9531,NUE,2007-12-31T00:00:00Z,5112917000.0
9532,NUE,2008-12-31T00:00:00Z,7929204000.0
9533,NUE,2009-12-31T00:00:00Z,7390526000.0
9534,NUE,2010-12-31T00:00:00Z,7120070000.0
9535,NUE,2011-12-31T00:00:00Z,7474885000.0
9536,NUE,2012-12-31T00:00:00Z,7641571000.0
9537,NUE,2013-12-31T00:00:00Z,7645769000.0
9538,NUE,2014-12-31T00:00:00Z,7772470000.0
9539,NUE,2015-12-31T00:00:00Z,7477816000.0
9540,NUE,2016-12-31T00:00:00Z,7879865000.0
9541,NUE,2017-12-31T00:00:00Z,8739036000.0
9542,NUE,2018-12-31T00:00:00Z,9792078000.0
9543,NUE,2019-12-31T00:00:00Z,10357866000.0
9544,NUE,2020-12-31T00:00:00Z,10788665000.0
9546,NVR,1987-12-31T00:00:00Z,
9547,NVR,1987-12-31T00:00:00Z,
9548,NVR,1987-12-31T00:00:00Z,
9549,NVR,1987-12-31T00:00:00Z,
9550,NVR,1987-12-31T00:00:00Z,
9551,NVR,1987-12-31T00:00:00Z,
9552,NVR,1987-12-31T00:00:00Z,
9553,NVR,1987-12-31T00:00:00Z,
9554,NVR,1987-12-31T00:00:00Z,
9555,NVR,1987-12-31T00:00:00Z,112415000.0
9556,NVR,1988-12-31T00:00:00Z,132398000.0
9557,NVR,1989-12-31T00:00:00Z,167834000.0
