,Instrument,Date,Company Market Cap
8234,MTB,2021-12-31T00:00:00Z,19763375799.86
8235,MRO,,
8236,MRO,,
8237,MRO,1981-12-31T00:00:00Z,2665268250.0
8238,MRO,1982-12-31T00:00:00Z,2130198000.0
8239,MRO,1983-12-30T00:00:00Z,3157876125.0
8240,MRO,1984-12-31T00:00:00Z,2787380750.0
8241,MRO,1985-12-31T00:00:00Z,3263719125.0
8242,MRO,1986-12-31T00:00:00Z,5566565000.0
8243,MRO,1987-12-31T00:00:00Z,8002065750.0
8244,MRO,1988-12-30T00:00:00Z,7666366500.0
8245,MRO,1989-12-29T00:00:00Z,9145457750.0
8246,MRO,1990-12-31T00:00:00Z,7779482500.0
8247,MRO,1991-12-31T00:00:00Z,6267124500.0
8248,MRO,1992-12-31T00:00:00Z,4937795250.0
8249,MRO,1993-12-31T00:00:00Z,4728603000.0
8250,MRO,1994-12-30T00:00:00Z,4692780250.0
8251,MRO,1995-12-29T00:00:00Z,5588349000.0
8252,MRO,1996-12-31T00:00:00Z,6842145250.0
8253,MRO,1997-12-31T00:00:00Z,9672142500.0
8254,MRO,1998-12-31T00:00:00Z,8633282750.0
8255,MRO,1999-12-31T00:00:00Z,7074993125.0
8256,MRO,2000-12-29T00:00:00Z,8615147673.0
8257,MRO,2001-12-31T00:00:00Z,9258223650.0
8258,MRO,2002-12-31T00:00:00Z,6596998002.67999
8259,MRO,2003-12-31T00:00:00Z,10266092885.46
8260,MRO,2004-12-31T00:00:00Z,13034343461.39
8261,MRO,2005-12-30T00:00:00Z,22344246152.41
8262,MRO,2006-12-29T00:00:00Z,32515603885.0
8263,MRO,2007-12-31T00:00:00Z,43227633740.24
8264,MRO,2008-12-31T00:00:00Z,19304566418.8799
8265,MRO,2009-12-31T00:00:00Z,22098925551.78
8266,MRO,2010-12-31T00:00:00Z,26288026251.76
8267,MRO,2011-12-30T00:00:00Z,20597934744.4
8268,MRO,2012-12-31T00:00:00Z,21658753406.22
8269,MRO,2013-12-31T00:00:00Z,24591183059.3
8270,MRO,2014-12-31T00:00:00Z,19092836271.45
8271,MRO,2015-12-31T00:00:00Z,8526704860.44
8272,MRO,2016-12-30T00:00:00Z,14665227395.2799
8273,MRO,2017-12-29T00:00:00Z,14384803427.46
8274,MRO,2018-12-31T00:00:00Z,11920496061.84
8275,MRO,2019-12-31T00:00:00Z,10863029586.78
8276,MRO,2020-12-31T00:00:00Z,5265241438.4
8277,MRO,2021-12-31T00:00:00Z,12783575848.74
8278,MPC,,
8279,MPC,,
8280,MPC,,
8281,MPC,,
8282,MPC,,
8283,MPC,,
8284,MPC,,
8285,MPC,,
8286,MPC,,
8287,MPC,,
8288,MPC,,
8289,MPC,,
8290,MPC,,
8291,MPC,,
8292,MPC,,
8293,MPC,,
8294,MPC,,
8295,MPC,,
8296,MPC,,
8297,MPC,,
8298,MPC,,
8299,MPC,,
8300,MPC,,
8301,MPC,,
8302,MPC,,
8303,MPC,,
8304,MPC,,
8305,MPC,,
8306,MPC,,
8307,MPC,,
8308,MPC,,
8309,MPC,,
8310,MPC,2011-12-30T00:00:00Z,11868494373.4499
8311,MPC,2012-12-31T00:00:00Z,21368535930.0
8312,MPC,2013-12-31T00:00:00Z,27216291000.0
8313,MPC,2014-12-31T00:00:00Z,24731240000.0
8314,MPC,2015-12-31T00:00:00Z,27629376151.68
8315,MPC,2016-12-30T00:00:00Z,26575494766.15
8316,MPC,2017-12-29T00:00:00Z,32225434976.6
8317,MPC,2018-12-31T00:00:00Z,40767266569.26
8318,MPC,2019-12-31T00:00:00Z,39121632967.25
8319,MPC,2020-12-31T00:00:00Z,26910914854.56
8320,MPC,2021-12-31T00:00:00Z,39391455707.19
8323,MMC,,
8324,MMC,,
8325,MMC,1981-12-31T00:00:00Z,1216248000.0
8326,MMC,1982-12-31T00:00:00Z,1456991250.0
8327,MMC,1983-12-30T00:00:00Z,1764483250.0
8328,MMC,1984-12-31T00:00:00Z,2139399000.0
8329,MMC,1985-12-31T00:00:00Z,2974913000.0
8330,MMC,1986-12-31T00:00:00Z,4492341000.0
8331,MMC,1987-12-31T00:00:00Z,3709134000.0
8332,MMC,1988-12-30T00:00:00Z,4039818750.0
8333,MMC,1989-12-29T00:00:00Z,5638152000.0
8334,MMC,1990-12-31T00:00:00Z,5725746000.0
8335,MMC,1991-12-31T00:00:00Z,5924506875.0
8336,MMC,1992-12-31T00:00:00Z,6652922375.0
8337,MMC,1993-12-31T00:00:00Z,5960175000.0
8338,MMC,1994-12-30T00:00:00Z,5859111000.0
8339,MMC,1995-12-29T00:00:00Z,6492849357.5
8340,MMC,1996-12-31T00:00:00Z,7469060976.0
8341,MMC,1997-12-31T00:00:00Z,12664732313.5
8342,MMC,1998-12-31T00:00:00Z,15013195656.25
8343,MMC,1999-12-31T00:00:00Z,25528929625.8125
8344,MMC,2000-12-29T00:00:00Z,32185029357.0
8345,MMC,2001-12-31T00:00:00Z,29510502742.7
8346,MMC,2002-12-31T00:00:00Z,24817621249.42
8347,MMC,2003-12-31T00:00:00Z,25393264094.08
8348,MMC,2004-12-31T00:00:00Z,17335893628.2
8349,MMC,2005-12-30T00:00:00Z,17299661741.52
8350,MMC,2006-12-29T00:00:00Z,16897401439.8
8351,MMC,2007-12-31T00:00:00Z,13768378282.18
8352,MMC,2008-12-31T00:00:00Z,12474780000.0
8353,MMC,2009-12-31T00:00:00Z,11647489932.48
8354,MMC,2010-12-31T00:00:00Z,14857941645.88
8355,MMC,2011-12-30T00:00:00Z,17010562673.58
8356,MMC,2012-12-31T00:00:00Z,18765010307.34
8357,MMC,2013-12-31T00:00:00Z,26452920000.0
8358,MMC,2014-12-31T00:00:00Z,30909600000.0
8359,MMC,2015-12-31T00:00:00Z,28925392523.65
8360,MMC,2016-12-30T00:00:00Z,34848989335.35
8361,MMC,2017-12-29T00:00:00Z,41537942068.14
8362,MMC,2018-12-31T00:00:00Z,40170720656.0
8363,MMC,2019-12-31T00:00:00Z,56225088395.58
8364,MMC,2020-12-31T00:00:00Z,59341296573.0
8365,MMC,2021-12-31T00:00:00Z,87760912691.94
8366,MLM,,
8367,MLM,,
8368,MLM,,
8369,MLM,,
8370,MLM,,
8371,MLM,,
8372,MLM,,
8373,MLM,,
8374,MLM,,
8375,MLM,,
8376,MLM,,
8377,MLM,,
8378,MLM,,
8379,MLM,,
8380,MLM,,
8381,MLM,1994-12-30T00:00:00Z,819127000.0
8382,MLM,1995-12-29T00:00:00Z,951678750.0
8383,MLM,1996-12-31T00:00:00Z,1071343725.0
8384,MLM,1997-12-31T00:00:00Z,1689545190.9375
8385,MLM,1998-12-31T00:00:00Z,2896392389.375
8386,MLM,1999-12-31T00:00:00Z,1915315000.0
8387,MLM,2000-12-29T00:00:00Z,1978197696.89999
8388,MLM,2001-12-31T00:00:00Z,2261155443.4
8389,MLM,2002-12-31T00:00:00Z,1496858758.5
8390,MLM,2003-12-31T00:00:00Z,2298250507.63
8391,MLM,2004-12-31T00:00:00Z,2576956893.35999
8392,MLM,2005-12-30T00:00:00Z,3557006722.64
8393,MLM,2006-12-29T00:00:00Z,4690972476.51999
8394,MLM,2007-12-31T00:00:00Z,5550593965.8
8395,MLM,2008-12-31T00:00:00Z,4021573851.72
8396,MLM,2009-12-31T00:00:00Z,3984501841.67
8397,MLM,2010-12-31T00:00:00Z,4199554927.83999
8398,MLM,2011-12-30T00:00:00Z,3445991163.39999
8399,MLM,2012-12-31T00:00:00Z,4328335686.44
8400,MLM,2013-12-31T00:00:00Z,4622080986.46
8401,MLM,2014-12-31T00:00:00Z,7421232467.59999
8402,MLM,2015-12-31T00:00:00Z,9033477684.8
8403,MLM,2016-12-30T00:00:00Z,14059660640.1
8404,MLM,2017-12-29T00:00:00Z,13894475153.0399
8405,MLM,2018-12-31T00:00:00Z,10778323986.51
8406,MLM,2019-12-31T00:00:00Z,17477649048.12
8407,MLM,2020-12-31T00:00:00Z,17684005141.94
8408,MLM,2021-12-31T00:00:00Z,27480470623.32
8409,MAS,,
8410,MAS,1980-12-31T00:00:00Z,747097720.0
8411,MAS,1981-12-31T00:00:00Z,931660000.0
8412,MAS,1982-12-31T00:00:00Z,751339728.0
8413,MAS,1983-12-30T00:00:00Z,1897155000.0
8414,MAS,1984-12-31T00:00:00Z,1582951999.99999
8415,MAS,1985-12-31T00:00:00Z,2588477500.0
8416,MAS,1986-12-31T00:00:00Z,3747380000.0
8417,MAS,1987-12-31T00:00:00Z,2867258750.0
8418,MAS,1988-12-30T00:00:00Z,3484241250.0
8419,MAS,1989-12-29T00:00:00Z,3767692500.0
8420,MAS,1990-12-31T00:00:00Z,2530972250.0
8421,MAS,1991-12-31T00:00:00Z,3548500000.0
8422,MAS,1992-12-31T00:00:00Z,4506614249.99999
8423,MAS,1993-12-31T00:00:00Z,5654710000.0
8424,MAS,1994-12-30T00:00:00Z,3616583625.0
8425,MAS,1995-12-29T00:00:00Z,5038574000.0
8426,MAS,1996-12-31T00:00:00Z,5776380000.0
8427,MAS,1997-12-31T00:00:00Z,8403939500.0
8428,MAS,1998-12-31T00:00:00Z,9752718750.0
8429,MAS,1999-12-31T00:00:00Z,11249777875.0
8430,MAS,2000-12-29T00:00:00Z,11463740437.4999
8431,MAS,2001-12-31T00:00:00Z,11243515500.0
8432,MAS,2002-12-31T00:00:00Z,10356600000.0
8433,MAS,2003-12-31T00:00:00Z,12694996320.0
8434,MAS,2004-12-31T00:00:00Z,16365440000.0
8435,MAS,2005-12-30T00:00:00Z,12794522000.0
8436,MAS,2006-12-29T00:00:00Z,11774754000.0
8437,MAS,2007-12-31T00:00:00Z,7969768000.0
8438,MAS,2008-12-31T00:00:00Z,4005687000.0
8439,MAS,2009-12-31T00:00:00Z,4959171000.0
8440,MAS,2010-12-31T00:00:00Z,4538610000.0
8441,MAS,2011-12-30T00:00:00Z,3749744000.0
8442,MAS,2012-12-31T00:00:00Z,5949286000.0
8443,MAS,2013-12-31T00:00:00Z,8128600821.0
8444,MAS,2014-12-31T00:00:00Z,8977757039.99999
8445,MAS,2015-12-31T00:00:00Z,9522160854.5
8446,MAS,2016-12-30T00:00:00Z,10381072430.82
8447,MAS,2017-12-29T00:00:00Z,13821998930.48
8448,MAS,2018-12-31T00:00:00Z,8932771666.27999
8449,MAS,2019-12-31T00:00:00Z,13728659634.59
8450,MAS,2020-12-31T00:00:00Z,14373856692.63
8451,MAS,2021-12-31T00:00:00Z,17139823758.46
8452,MA,,
8453,MA,,
8454,MA,,
8455,MA,,
8456,MA,,
8457,MA,,
8458,MA,,
8459,MA,,
8460,MA,,
8461,MA,,
8462,MA,,
8463,MA,,
8464,MA,,
8465,MA,,
8466,MA,,
8467,MA,,
8468,MA,,
8469,MA,,
8470,MA,,
8471,MA,,
8472,MA,,
8473,MA,,
8474,MA,,
8475,MA,,
8476,MA,,
8477,MA,,
8478,MA,,
8479,MA,2006-12-29T00:00:00Z,13293129213.21
8480,MA,2007-12-31T00:00:00Z,28351050775.1999
8481,MA,2008-12-31T00:00:00Z,18471422909.43
8482,MA,2009-12-31T00:00:00Z,33213774635.12
8483,MA,2010-12-31T00:00:00Z,29331779232.81
8484,MA,2011-12-30T00:00:00Z,47323843693.42
8485,MA,2012-12-31T00:00:00Z,61046921481.1199
8486,MA,2013-12-31T00:00:00Z,99769667408.24
8487,MA,2014-12-31T00:00:00Z,100007610213.599
8488,MA,2015-12-31T00:00:00Z,109312766181.52
8489,MA,2016-12-30T00:00:00Z,112502690723.5
8490,MA,2017-12-29T00:00:00Z,160239328096.32
8491,MA,2018-12-31T00:00:00Z,194836659975.65
8492,MA,2019-12-31T00:00:00Z,301236610092.87
8493,MA,2020-12-31T00:00:00Z,355842533715.12
8494,MA,2021-12-31T00:00:00Z,352133600000.0
8496,MKC,,
8497,MKC,1980-12-31T00:00:00Z,211667256.0
8498,MKC,1981-12-31T00:00:00Z,240445312.0
8499,MKC,1982-12-31T00:00:00Z,331089024.0
8500,MKC,1983-12-30T00:00:00Z,378865632.0
8501,MKC,1984-12-31T00:00:00Z,393216000.0
8502,MKC,1985-12-31T00:00:00Z,423712464.0
8503,MKC,1986-12-31T00:00:00Z,474874560.0
8504,MKC,1987-12-31T00:00:00Z,375845184.0
8505,MKC,1988-12-30T00:00:00Z,648480000.0
8506,MKC,1989-12-29T00:00:00Z,1119301000.0
8507,MKC,1990-12-31T00:00:00Z,1027682500.0
8508,MKC,1991-12-31T00:00:00Z,2117859750.0
8509,MKC,1992-12-31T00:00:00Z,2426201250.0
8510,MKC,1993-12-31T00:00:00Z,1994526500.0
8511,MKC,1994-12-30T00:00:00Z,1482155500.0
8512,MKC,1995-12-29T00:00:00Z,1959287750.0
8513,MKC,1996-12-31T00:00:00Z,1913604875.0
8514,MKC,1997-12-31T00:00:00Z,2273992000.0
8515,MKC,1998-12-31T00:00:00Z,2746048375.0
8516,MKC,1999-12-31T00:00:00Z,2094400000.0
8517,MKC,2000-12-29T00:00:00Z,302029604.1875
8518,MKC,2001-12-31T00:00:00Z,2872693173.47
8519,MKC,2002-12-31T00:00:00Z,3252913989.04
8520,MKC,2003-12-31T00:00:00Z,4130089287.1
8521,MKC,2004-12-31T00:00:00Z,5237432298.75
8522,MKC,2005-12-30T00:00:00Z,4103526116.36
8523,MKC,2006-12-29T00:00:00Z,5024033876.6
8524,MKC,2007-12-31T00:00:00Z,4847708273.77999
8525,MKC,2008-12-31T00:00:00Z,4144137584.67
8526,MKC,2009-12-31T00:00:00Z,4774749924.87
8527,MKC,2010-12-31T00:00:00Z,6183547385.49
8528,MKC,2011-12-30T00:00:00Z,6709351426.9
8529,MKC,2012-12-31T00:00:00Z,8425134983.2743
8530,MKC,2013-12-31T00:00:00Z,9057427432.92
8531,MKC,2014-12-31T00:00:00Z,9550206871.42
8532,MKC,2015-12-31T00:00:00Z,10904538272.01
8533,MKC,2016-12-30T00:00:00Z,11721902657.06
8534,MKC,2017-12-29T00:00:00Z,13463852124.48
8535,MKC,2018-12-31T00:00:00Z,18396219246.33
8536,MKC,2019-12-31T00:00:00Z,22571925886.12
8537,MKC,2020-12-31T00:00:00Z,25519205848.8699
8538,MKC,2021-12-31T00:00:00Z,25824589098.2516
8539,MCD,,
8540,MCD,,
8541,MCD,1981-12-31T00:00:00Z,2637504311.0
8542,MCD,1982-12-31T00:00:00Z,2414193936.0
8543,MCD,1983-12-30T00:00:00Z,2819031936.0
8544,MCD,1984-12-31T00:00:00Z,4502719977.0
8545,MCD,1985-12-31T00:00:00Z,6941278417.0
8546,MCD,1986-12-31T00:00:00Z,7756393788.0
8547,MCD,1987-12-31T00:00:00Z,8344644000.0
8548,MCD,1988-12-30T00:00:00Z,9049757418.0
8549,MCD,1989-12-29T00:00:00Z,12764793000.0
8550,MCD,1990-12-31T00:00:00Z,10450486875.0
8551,MCD,1991-12-31T00:00:00Z,13571624000.0
8552,MCD,1992-12-31T00:00:00Z,20238855000.0
8553,MCD,1993-12-31T00:00:00Z,20121684000.0
8554,MCD,1994-12-30T00:00:00Z,10325601000.0
8555,MCD,1995-12-29T00:00:00Z,31419573178.75
8556,MCD,1996-12-31T00:00:00Z,31658737221.375
8557,MCD,1997-12-31T00:00:00Z,32889103612.25
8558,MCD,1998-12-31T00:00:00Z,51968160842.25
8559,MCD,1999-12-31T00:00:00Z,54583909199.0625
8560,MCD,2000-12-29T00:00:00Z,44584396724.0
8561,MCD,2001-12-31T00:00:00Z,34025655986.92
8562,MCD,2002-12-31T00:00:00Z,20410549759.6799
8563,MCD,2003-12-31T00:00:00Z,31513339636.9999
8564,MCD,2004-12-31T00:00:00Z,40306004354.56
8565,MCD,2005-12-30T00:00:00Z,42439031081.1599
8566,MCD,2006-12-29T00:00:00Z,54825062334.9
8567,MCD,2007-12-31T00:00:00Z,69676247800.69
8568,MCD,2008-12-31T00:00:00Z,69313546584.72
8569,MCD,2009-12-31T00:00:00Z,67384412178.1599
8570,MCD,2010-12-31T00:00:00Z,81097455366.64
8571,MCD,2011-12-30T00:00:00Z,102659493744.61
8572,MCD,2012-12-31T00:00:00Z,88560778796.93
8573,MCD,2013-12-31T00:00:00Z,96547776812.92
8574,MCD,2014-12-31T00:00:00Z,91189179475.1
8575,MCD,2015-12-31T00:00:00Z,108479671289.22
8576,MCD,2016-12-30T00:00:00Z,101081598278.44
8577,MCD,2017-12-29T00:00:00Z,137211583406.56
8578,MCD,2018-12-31T00:00:00Z,136890533092.5
8579,MCD,2019-12-31T00:00:00Z,148818772150.86
8580,MCD,2020-12-31T00:00:00Z,159885915805.04
8581,MCD,2021-12-31T00:00:00Z,200314081615.889
8582,MCK,,
8583,MCK,,
8584,MCK,,
8585,MCK,,
8586,MCK,,
8587,MCK,,
8588,MCK,,
8589,MCK,,
8590,MCK,,
8591,MCK,,
8592,MCK,,
8593,MCK,,
8594,MCK,,
8595,MCK,,
8596,MCK,,
8597,MCK,1994-12-30T00:00:00Z,1430834625.0
8598,MCK,1995-12-29T00:00:00Z,2223905625.0
8599,MCK,1996-12-31T00:00:00Z,2454532875.0
8600,MCK,1997-12-31T00:00:00Z,4760805375.0
8601,MCK,1998-12-31T00:00:00Z,3473136562.5
8602,MCK,1999-12-31T00:00:00Z,6339276675.0
8603,MCK,2000-12-29T00:00:00Z,10190932050.52
8604,MCK,2001-12-31T00:00:00Z,10695587709.4
8605,MCK,2002-12-31T00:00:00Z,7869049202.91
8606,MCK,2003-12-31T00:00:00Z,9371903859.35999
8607,MCK,2004-12-31T00:00:00Z,9286952360.4
8608,MCK,2005-12-30T00:00:00Z,15872755041.22
8609,MCK,2006-12-29T00:00:00Z,15005627894.4
8610,MCK,2007-12-31T00:00:00Z,18916985061.46
8611,MCK,2008-12-31T00:00:00Z,10605519982.83
8612,MCK,2009-12-31T00:00:00Z,16837029812.5
8613,MCK,2010-12-31T00:00:00Z,17894821404.0599
8614,MCK,2011-12-30T00:00:00Z,19131631332.2399
8615,MCK,2012-12-31T00:00:00Z,22580953509.12
8616,MCK,2013-12-31T00:00:00Z,37142464067.4
8617,MCK,2014-12-31T00:00:00Z,48134013872.58
8618,MCK,2015-12-31T00:00:00Z,45084208882.02
8619,MCK,2016-12-30T00:00:00Z,31753913531.9999
8620,MCK,2017-12-29T00:00:00Z,32511591881.05
8621,MCK,2018-12-31T00:00:00Z,21190937797.84
8622,MCK,2019-12-31T00:00:00Z,24473017077.6
8623,MCK,2020-12-31T00:00:00Z,27682400121.28
8624,MCK,2021-12-31T00:00:00Z,37235382819.46
8625,MDT,,
8626,MDT,,
8627,MDT,1981-12-31T00:00:00Z,599740128.0
8628,MDT,1982-12-31T00:00:00Z,841101552.0
8629,MDT,1983-12-30T00:00:00Z,674914500.0
8630,MDT,1984-12-31T00:00:00Z,415935000.0
8631,MDT,1985-12-31T00:00:00Z,646366500.0
8632,MDT,1986-12-31T00:00:00Z,1076571504.0
8633,MDT,1987-12-31T00:00:00Z,1243394816.0
8634,MDT,1988-12-30T00:00:00Z,1034082588.0
8635,MDT,1989-12-29T00:00:00Z,1765864408.0
8636,MDT,1990-12-31T00:00:00Z,2542218750.0
8637,MDT,1991-12-31T00:00:00Z,5600144000.0
8638,MDT,1992-12-31T00:00:00Z,5672899500.0
8639,MDT,1993-12-31T00:00:00Z,4690980000.0
8640,MDT,1994-12-30T00:00:00Z,3195044375.0
8641,MDT,1995-12-29T00:00:00Z,3209404125.0
8642,MDT,1996-12-31T00:00:00Z,16322164780.0
8643,MDT,1997-12-31T00:00:00Z,24605411302.5
8644,MDT,1998-12-31T00:00:00Z,36350299612.6562
8645,MDT,1999-12-31T00:00:00Z,43520454049.1875
8646,MDT,2000-12-29T00:00:00Z,72539377218.0
8647,MDT,2001-12-31T00:00:00Z,61996232226.6
8648,MDT,2002-12-31T00:00:00Z,55637461466.4
8649,MDT,2003-12-31T00:00:00Z,58918531079.38
8650,MDT,2004-12-31T00:00:00Z,60037382968.82
8651,MDT,2005-12-30T00:00:00Z,69636404990.34
8652,MDT,2006-12-29T00:00:00Z,61597137157.43
8653,MDT,2007-12-31T00:00:00Z,56838214156.02
8654,MDT,2008-12-31T00:00:00Z,35134619414.18
8655,MDT,2009-12-31T00:00:00Z,48582560875.5
8656,MDT,2010-12-31T00:00:00Z,39815228956.99
8657,MDT,2011-12-30T00:00:00Z,40366799217.0
8658,MDT,2012-12-31T00:00:00Z,41485894905.0
8659,MDT,2013-12-31T00:00:00Z,57295320503.16
8660,MDT,2014-12-31T00:00:00Z,71067654837.8
8661,MDT,2015-12-31T00:00:00Z,108161498136.24
8662,MDT,2016-12-30T00:00:00Z,97802159891.3
8663,MDT,2017-12-29T00:00:00Z,109294963500.0
8664,MDT,2018-12-31T00:00:00Z,121940300076.239
8665,MDT,2019-12-31T00:00:00Z,152065828622.95
8666,MDT,2020-12-31T00:00:00Z,157672776825.86
8667,MDT,2021-12-31T00:00:00Z,139094502754.8
8668,MRK,,
8669,MRK,,
8670,MRK,1981-12-31T00:00:00Z,6272856000.0
8671,MRK,1982-12-31T00:00:00Z,6257944800.0
8672,MRK,1983-12-30T00:00:00Z,6683453100.0
8673,MRK,1984-12-31T00:00:00Z,6836295450.0
8674,MRK,1985-12-31T00:00:00Z,9602463816.0
8675,MRK,1986-12-31T00:00:00Z,16899163920.0
8676,MRK,1987-12-31T00:00:00Z,21664594314.0
8677,MRK,1988-12-30T00:00:00Z,22753269000.0
8678,MRK,1989-12-29T00:00:00Z,30638772500.0
8679,MRK,1990-12-31T00:00:00Z,34815597750.0
8680,MRK,1991-12-31T00:00:00Z,64352583000.0
8681,MRK,1992-12-31T00:00:00Z,49751081624.9999
8682,MRK,1993-12-31T00:00:00Z,44079612499.9999
8683,MRK,1994-12-30T00:00:00Z,47975203750.0
8684,MRK,1995-12-29T00:00:00Z,80805215662.5
8685,MRK,1996-12-31T00:00:00Z,95983129344.375
8686,MRK,1997-12-31T00:00:00Z,128259175425.999
8687,MRK,1998-12-31T00:00:00Z,175681754002.5
8688,MRK,1999-12-31T00:00:00Z,157045589067.187
8689,MRK,2000-12-29T00:00:00Z,215911898550.25
8690,MRK,2001-12-31T00:00:00Z,133752941708.4
8691,MRK,2002-12-31T00:00:00Z,127120949558.91
8692,MRK,2003-12-31T00:00:00Z,102794876877.0
8693,MRK,2004-12-31T00:00:00Z,71273169333.26
8694,MRK,2005-12-30T00:00:00Z,69556777343.8199
8695,MRK,2006-12-29T00:00:00Z,94655716368.4
8696,MRK,2007-12-31T00:00:00Z,126480336785.79
8697,MRK,2008-12-31T00:00:00Z,64271258625.6
8698,MRK,2009-12-31T00:00:00Z,111610579348.8
8699,MRK,2010-12-31T00:00:00Z,111034945725.88
8700,MRK,2011-12-30T00:00:00Z,114906637043.9
8701,MRK,2012-12-31T00:00:00Z,124460545100.78
8702,MRK,2013-12-31T00:00:00Z,146242540193.75
8703,MRK,2014-12-31T00:00:00Z,161901098739.09
8704,MRK,2015-12-31T00:00:00Z,147554948496.34
8705,MRK,2016-12-30T00:00:00Z,162312685625.789
8706,MRK,2017-12-29T00:00:00Z,153304060705.45
8707,MRK,2018-12-31T00:00:00Z,198694768365.0
8708,MRK,2019-12-31T00:00:00Z,231557257714.9
8709,MRK,2020-12-31T00:00:00Z,206956816946.6
8710,MRK,2021-12-31T00:00:00Z,193588343255.04
8712,MET,,
8713,MET,,
8714,MET,,
8715,MET,,
8716,MET,,
8717,MET,,
8718,MET,,
8719,MET,,
8720,MET,,
8721,MET,,
8722,MET,,
8723,MET,,
8724,MET,,
8725,MET,,
8726,MET,,
8727,MET,,
8728,MET,,
8729,MET,,
8730,MET,,
8731,MET,,
8732,MET,,
8733,MET,2000-12-29T00:00:00Z,26759559085.0
8734,MET,2001-12-31T00:00:00Z,22960837056.96
8735,MET,2002-12-31T00:00:00Z,18935528260.48
8736,MET,2003-12-31T00:00:00Z,25594697738.61
8737,MET,2004-12-31T00:00:00Z,30153063756.0599
8738,MET,2005-12-30T00:00:00Z,37106584270.0
8739,MET,2006-12-29T00:00:00Z,44861380192.2299
8740,MET,2007-12-31T00:00:00Z,45635530079.88
8741,MET,2008-12-31T00:00:00Z,27664593798.66
8742,MET,2009-12-31T00:00:00Z,28944247957.45
8743,MET,2010-12-31T00:00:00Z,43784719934.56
8744,MET,2011-12-30T00:00:00Z,32977028057.64
8745,MET,2012-12-31T00:00:00Z,35960598000.0
8746,MET,2013-12-31T00:00:00Z,60498240000.0
8747,MET,2014-12-31T00:00:00Z,61224471000.0
8748,MET,2015-12-31T00:00:00Z,53591512649.01
8749,MET,2016-12-30T00:00:00Z,59232407622.13
8750,MET,2017-12-29T00:00:00Z,53204251141.76
8751,MET,2018-12-31T00:00:00Z,40519578627.12
8752,MET,2019-12-31T00:00:00Z,46873605169.29
8753,MET,2020-12-31T00:00:00Z,42252582685.35
8754,MET,2021-12-31T00:00:00Z,52564100460.57
8755,MTD,,
8756,MTD,,
8757,MTD,,
8758,MTD,,
8759,MTD,,
8760,MTD,,
8761,MTD,,
8762,MTD,,
8763,MTD,,
8764,MTD,,
8765,MTD,,
8766,MTD,,
8767,MTD,,
8768,MTD,,
8769,MTD,,
8770,MTD,,
8771,MTD,,
8772,MTD,,
8773,MTD,,
8774,MTD,,
8775,MTD,,
8776,MTD,2000-12-29T00:00:00Z,2107204434.375
8777,MTD,2001-12-31T00:00:00Z,2057487641.6
8778,MTD,2002-12-31T00:00:00Z,1422036528.5
8779,MTD,2003-12-31T00:00:00Z,1877741903.52
8780,MTD,2004-12-31T00:00:00Z,2242483128.62
8781,MTD,2005-12-30T00:00:00Z,2294006236.8
8782,MTD,2006-12-29T00:00:00Z,3098305879.5
8783,MTD,2007-12-31T00:00:00Z,4103469590.4
8784,MTD,2008-12-31T00:00:00Z,2259407401.0
8785,MTD,2009-12-31T00:00:00Z,3543522529.52
8786,MTD,2010-12-31T00:00:00Z,4963412907.14
8787,MTD,2011-12-30T00:00:00Z,4665289183.52
8788,MTD,2012-12-31T00:00:00Z,5923452725.6
8789,MTD,2013-12-31T00:00:00Z,7201599274.41
8790,MTD,2014-12-31T00:00:00Z,8634449931.06
8791,MTD,2015-12-31T00:00:00Z,9277524470.94
8792,MTD,2016-12-30T00:00:00Z,10981155993.6
8793,MTD,2017-12-29T00:00:00Z,15846778900.48
8794,MTD,2018-12-31T00:00:00Z,14164966936.24
8795,MTD,2019-12-31T00:00:00Z,19319700569.28
8796,MTD,2020-12-31T00:00:00Z,27118187559.84
8797,MTD,2021-12-31T00:00:00Z,39011483522.55
8798,MGM,,
8799,MGM,,
8800,MGM,,
8801,MGM,,
8802,MGM,,
8803,MGM,,
8804,MGM,,
8805,MGM,,
8806,MGM,,
8807,MGM,1988-12-30T00:00:00Z,214245500.0
8808,MGM,1989-12-29T00:00:00Z,393234375.0
8809,MGM,1990-12-31T00:00:00Z,249034500.0
8810,MGM,1991-12-31T00:00:00Z,466568375.0
8811,MGM,1992-12-31T00:00:00Z,784450125.0
8812,MGM,1993-12-31T00:00:00Z,1901709750.0
8813,MGM,1994-12-30T00:00:00Z,1158265375.0
8814,MGM,1995-12-29T00:00:00Z,1121821688.0
8815,MGM,1996-12-31T00:00:00Z,2016243336.375
8816,MGM,1997-12-31T00:00:00Z,2094550800.625
8817,MGM,1998-12-31T00:00:00Z,1411397674.75
8818,MGM,1999-12-31T00:00:00Z,2864789976.5625
8819,MGM,2000-12-29T00:00:00Z,4484697941.625
8820,MGM,2001-12-31T00:00:00Z,4541414230.98
8821,MGM,2002-12-31T00:00:00Z,5111148698.25
8822,MGM,2003-12-31T00:00:00Z,5451170382.68
8823,MGM,2004-12-31T00:00:00Z,10169773944.5
8824,MGM,2005-12-30T00:00:00Z,10438534124.72
8825,MGM,2006-12-29T00:00:00Z,16125149222.45
8826,MGM,2007-12-31T00:00:00Z,25153910792.76
