,Instrument,Date,Total Debt
18760,PTC.O,1992-09-30T00:00:00Z,32000.0
18761,PTC.O,1993-09-30T00:00:00Z,0.0
18762,PTC.O,1994-09-30T00:00:00Z,0.0
18763,PTC.O,1995-09-30T00:00:00Z,0.0
18764,PTC.O,1996-09-30T00:00:00Z,0.0
18765,PTC.O,1997-09-30T00:00:00Z,253003000.0
18766,PTC.O,1998-09-30T00:00:00Z,0.0
18767,PTC.O,1999-09-30T00:00:00Z,0.0
18768,PTC.O,2000-09-30T00:00:00Z,0.0
18769,PTC.O,2001-09-30T00:00:00Z,0.0
18770,PTC.O,2002-09-30T00:00:00Z,0.0
18771,PTC.O,2003-09-30T00:00:00Z,0.0
18772,PTC.O,2004-09-30T00:00:00Z,0.0
18773,PTC.O,2005-09-30T00:00:00Z,0.0
18774,PTC.O,2006-09-30T00:00:00Z,0.0
18775,PTC.O,2007-09-30T00:00:00Z,0.0
18776,PTC.O,2008-09-30T00:00:00Z,88505000.0
18777,PTC.O,2009-09-30T00:00:00Z,57880000.0
18778,PTC.O,2010-09-30T00:00:00Z,0.0
18779,PTC.O,2011-09-30T00:00:00Z,200000000.0
18780,PTC.O,2012-09-30T00:00:00Z,370000000.0
18781,PTC.O,2013-09-30T00:00:00Z,258125000.0
18782,PTC.O,2014-09-30T00:00:00Z,611875000.0
18783,PTC.O,2015-09-30T00:00:00Z,668125000.0
18784,PTC.O,2016-09-30T00:00:00Z,751601000.0
18785,PTC.O,2017-09-30T00:00:00Z,712406000.0
18786,PTC.O,2018-09-30T00:00:00Z,643268000.0
18787,PTC.O,2019-09-30T00:00:00Z,669134000.0
18788,PTC.O,2020-09-30T00:00:00Z,1005314000.0
18789,PTC.O,2021-09-30T00:00:00Z,1439471000.0
18790,QRVO.O,1996-03-31T00:00:00Z,
18791,QRVO.O,1996-03-31T00:00:00Z,
18792,QRVO.O,1996-03-31T00:00:00Z,
18793,QRVO.O,1996-03-31T00:00:00Z,
18794,QRVO.O,1996-03-31T00:00:00Z,
18795,QRVO.O,1996-03-31T00:00:00Z,
18796,QRVO.O,1996-03-31T00:00:00Z,
18797,QRVO.O,1996-03-31T00:00:00Z,
18798,QRVO.O,1996-03-31T00:00:00Z,
18799,QRVO.O,1996-03-31T00:00:00Z,
18800,QRVO.O,1996-03-31T00:00:00Z,
18801,QRVO.O,1996-03-31T00:00:00Z,
18802,QRVO.O,1996-03-31T00:00:00Z,
18803,QRVO.O,1996-03-31T00:00:00Z,
18804,QRVO.O,1996-03-31T00:00:00Z,
18805,QRVO.O,1996-03-31T00:00:00Z,
18806,QRVO.O,1996-03-31T00:00:00Z,
18807,QRVO.O,1996-03-31T00:00:00Z,646000.0
18808,QRVO.O,1997-03-31T00:00:00Z,11624000.0
18809,QRVO.O,1998-03-28T00:00:00Z,15574000.0
18810,QRVO.O,1999-03-27T00:00:00Z,16833000.0
18811,QRVO.O,2000-03-25T00:00:00Z,12698000.0
18812,QRVO.O,2001-03-31T00:00:00Z,300939000.0
18813,QRVO.O,2002-03-30T00:00:00Z,297736000.0
18814,QRVO.O,2003-03-29T00:00:00Z,297533000.0
18815,QRVO.O,2004-04-03T00:00:00Z,324899000.0
18816,QRVO.O,2005-04-02T00:00:00Z,231136000.0
18817,QRVO.O,2006-03-31T00:00:00Z,227136000.0
18818,QRVO.O,2007-03-31T00:00:00Z,249996000.0
18819,QRVO.O,2008-03-29T00:00:00Z,621504000.0
18820,QRVO.O,2009-03-28T00:00:00Z,509946000.0
18821,QRVO.O,2010-04-03T00:00:00Z,317790000.0
18822,QRVO.O,2011-04-02T00:00:00Z,181195000.0
18823,QRVO.O,2012-03-31T00:00:00Z,151708000.0
18824,QRVO.O,2013-03-30T00:00:00Z,82035000.0
18825,QRVO.O,2014-03-29T00:00:00Z,87263000.0
18826,QRVO.O,2015-03-28T00:00:00Z,0.0
18827,QRVO.O,2016-04-02T00:00:00Z,988130000.0
18828,QRVO.O,2017-04-01T00:00:00Z,989154000.0
18829,QRVO.O,2018-03-31T00:00:00Z,983290000.0
18830,QRVO.O,2019-03-30T00:00:00Z,919270000.0
18831,QRVO.O,2020-03-28T00:00:00Z,1574124000.0
18832,QRVO.O,2021-04-03T00:00:00Z,1747642000.0
18833,QCOM.O,1991-09-29T00:00:00Z,
18834,QCOM.O,1991-09-29T00:00:00Z,
18835,QCOM.O,1991-09-29T00:00:00Z,
18836,QCOM.O,1991-09-29T00:00:00Z,
18837,QCOM.O,1991-09-29T00:00:00Z,
18838,QCOM.O,1991-09-29T00:00:00Z,
18839,QCOM.O,1991-09-29T00:00:00Z,
18840,QCOM.O,1991-09-29T00:00:00Z,
18841,QCOM.O,1991-09-29T00:00:00Z,
18842,QCOM.O,1991-09-29T00:00:00Z,
18843,QCOM.O,1991-09-29T00:00:00Z,
18844,QCOM.O,1991-09-29T00:00:00Z,
18845,QCOM.O,1991-09-29T00:00:00Z,16580000.0
18846,QCOM.O,1992-09-27T00:00:00Z,10159000.0
18847,QCOM.O,1993-09-30T00:00:00Z,30545000.0
18848,QCOM.O,1994-09-30T00:00:00Z,27486000.0
18849,QCOM.O,1995-09-30T00:00:00Z,34494000.0
18850,QCOM.O,1996-09-30T00:00:00Z,93842000.0
18851,QCOM.O,1997-09-30T00:00:00Z,780967000.0
18852,QCOM.O,1998-09-30T00:00:00Z,817921000.0
18853,QCOM.O,1999-09-30T00:00:00Z,771555000.0
18854,QCOM.O,2000-09-30T00:00:00Z,0.0
18855,QCOM.O,2001-09-30T00:00:00Z,235000.0
18856,QCOM.O,2002-09-30T00:00:00Z,113643000.0
18857,QCOM.O,2003-09-30T00:00:00Z,225927000.0
18858,QCOM.O,2004-09-30T00:00:00Z,0.0
18859,QCOM.O,2005-09-25T00:00:00Z,0.0
18860,QCOM.O,2006-09-24T00:00:00Z,0.0
18861,QCOM.O,2007-09-30T00:00:00Z,0.0
18862,QCOM.O,2008-09-28T00:00:00Z,0.0
18863,QCOM.O,2009-09-27T00:00:00Z,170000000.0
18864,QCOM.O,2010-09-26T00:00:00Z,1256000000.0
18865,QCOM.O,2011-09-25T00:00:00Z,994000000.0
18866,QCOM.O,2012-09-30T00:00:00Z,0.0
18867,QCOM.O,2013-09-29T00:00:00Z,17000000.0
18868,QCOM.O,2014-09-28T00:00:00Z,0.0
18869,QCOM.O,2015-09-27T00:00:00Z,10969000000.0
18870,QCOM.O,2016-09-25T00:00:00Z,11757000000.0
18871,QCOM.O,2017-09-24T00:00:00Z,21937000000.0
18872,QCOM.O,2018-09-30T00:00:00Z,16401000000.0
18873,QCOM.O,2019-09-29T00:00:00Z,15961000000.0
18874,QCOM.O,2020-09-27T00:00:00Z,15856000000.0
18875,QCOM.O,2021-09-26T00:00:00Z,15745000000.0
18876,REG.O,1991-12-31T00:00:00Z,
18877,REG.O,1991-12-31T00:00:00Z,
18878,REG.O,1991-12-31T00:00:00Z,
18879,REG.O,1991-12-31T00:00:00Z,
18880,REG.O,1991-12-31T00:00:00Z,
18881,REG.O,1991-12-31T00:00:00Z,
18882,REG.O,1991-12-31T00:00:00Z,
18883,REG.O,1991-12-31T00:00:00Z,
18884,REG.O,1991-12-31T00:00:00Z,
18885,REG.O,1991-12-31T00:00:00Z,
18886,REG.O,1991-12-31T00:00:00Z,
18887,REG.O,1991-12-31T00:00:00Z,
18888,REG.O,1991-12-31T00:00:00Z,
18889,REG.O,1991-12-31T00:00:00Z,62613000.0
18890,REG.O,1992-12-31T00:00:00Z,61049000.0
18891,REG.O,1993-12-31T00:00:00Z,53521000.0
18892,REG.O,1994-12-31T00:00:00Z,107998000.0
18893,REG.O,1995-12-31T00:00:00Z,115617000.0
18894,REG.O,1996-12-31T00:00:00Z,171607000.0
18895,REG.O,1997-12-31T00:00:00Z,278050000.0
18896,REG.O,1998-12-31T00:00:00Z,548126000.0
18897,REG.O,1999-12-31T00:00:00Z,1011966000.0
18898,REG.O,2000-12-31T00:00:00Z,1307072000.0
18899,REG.O,2001-12-31T00:00:00Z,1396721000.0
18900,REG.O,2002-12-31T00:00:00Z,1333524000.0
18901,REG.O,2003-12-31T00:00:00Z,1452777000.0
18902,REG.O,2004-12-31T00:00:00Z,1493090000.0
18903,REG.O,2005-12-31T00:00:00Z,1613942000.0
18904,REG.O,2006-12-31T00:00:00Z,1575386000.0
18905,REG.O,2007-12-31T00:00:00Z,2007974910.0
18906,REG.O,2008-12-31T00:00:00Z,2135571000.0
18907,REG.O,2009-12-31T00:00:00Z,1886380300.0
18908,REG.O,2010-12-31T00:00:00Z,2094469000.0
18909,REG.O,2011-12-31T00:00:00Z,1982440000.0
18910,REG.O,2012-12-31T00:00:00Z,1941891000.0
18911,REG.O,2013-12-31T00:00:00Z,1854697000.0
18912,REG.O,2014-12-31T00:00:00Z,2021357000.0
18913,REG.O,2015-12-31T00:00:00Z,1864285000.0
18914,REG.O,2016-12-31T00:00:00Z,1642420000.0
18915,REG.O,2017-12-31T00:00:00Z,3594977000.0
18916,REG.O,2018-12-31T00:00:00Z,3715212000.0
18917,REG.O,2019-12-31T00:00:00Z,3919544000.0
18918,REG.O,2020-12-31T00:00:00Z,3923084000.0
18919,REGN.O,1989-12-31T00:00:00Z,
18920,REGN.O,1989-12-31T00:00:00Z,
18921,REGN.O,1989-12-31T00:00:00Z,
18922,REGN.O,1989-12-31T00:00:00Z,
18923,REGN.O,1989-12-31T00:00:00Z,
18924,REGN.O,1989-12-31T00:00:00Z,
18925,REGN.O,1989-12-31T00:00:00Z,
18926,REGN.O,1989-12-31T00:00:00Z,
18927,REGN.O,1989-12-31T00:00:00Z,
18928,REGN.O,1989-12-31T00:00:00Z,
18929,REGN.O,1989-12-31T00:00:00Z,
18930,REGN.O,1989-12-31T00:00:00Z,5036000.0
18931,REGN.O,1990-12-31T00:00:00Z,4520000.0
18932,REGN.O,1991-12-31T00:00:00Z,4868000.0
18933,REGN.O,1992-12-31T00:00:00Z,7173000.0
18934,REGN.O,1993-12-31T00:00:00Z,7713000.0
18935,REGN.O,1994-12-31T00:00:00Z,12442000.0
18936,REGN.O,1995-12-31T00:00:00Z,9572000.0
18937,REGN.O,1996-12-31T00:00:00Z,8914000.0
18938,REGN.O,1997-12-31T00:00:00Z,5837000.0
18939,REGN.O,1998-12-31T00:00:00Z,4182000.0
18940,REGN.O,1999-12-31T00:00:00Z,4179000.0
18941,REGN.O,2000-12-31T00:00:00Z,2681000.0
18942,REGN.O,2001-12-31T00:00:00Z,200576000.0
18943,REGN.O,2002-12-31T00:00:00Z,200150000.0
18944,REGN.O,2003-12-31T00:00:00Z,213817000.0
18945,REGN.O,2004-12-31T00:00:00Z,200000000.0
18946,REGN.O,2005-12-31T00:00:00Z,200000000.0
18947,REGN.O,2006-12-31T00:00:00Z,200000000.0
18948,REGN.O,2007-12-31T00:00:00Z,200000000.0
18949,REGN.O,2008-12-31T00:00:00Z,54182000.0
18950,REGN.O,2009-12-31T00:00:00Z,109022000.0
18951,REGN.O,2010-12-31T00:00:00Z,159355000.0
18952,REGN.O,2011-12-31T00:00:00Z,434527000.0
18953,REGN.O,2012-12-31T00:00:00Z,457328000.0
18954,REGN.O,2013-12-31T00:00:00Z,505512000.0
18955,REGN.O,2014-12-31T00:00:00Z,457711000.0
18956,REGN.O,2015-12-31T00:00:00Z,362919000.0
18957,REGN.O,2016-12-31T00:00:00Z,478843000.0
18958,REGN.O,2017-12-31T00:00:00Z,703453000.0
18959,REGN.O,2018-12-31T00:00:00Z,708500000.0
18960,REGN.O,2019-12-31T00:00:00Z,713900000.0
18961,REGN.O,2020-12-31T00:00:00Z,2695700000.0
18962,ROST.O,1985-02-02T00:00:00Z,
18963,ROST.O,1985-02-02T00:00:00Z,
18964,ROST.O,1985-02-02T00:00:00Z,
18965,ROST.O,1985-02-02T00:00:00Z,
18966,ROST.O,1985-02-02T00:00:00Z,
18967,ROST.O,1985-02-02T00:00:00Z,
18968,ROST.O,1985-02-02T00:00:00Z,33073000.0
18969,ROST.O,1986-02-01T00:00:00Z,52159000.0
18970,ROST.O,1987-01-31T00:00:00Z,89059000.0
18971,ROST.O,1988-01-30T00:00:00Z,45000000.0
18972,ROST.O,1989-01-28T00:00:00Z,45000000.0
18973,ROST.O,1990-02-03T00:00:00Z,53900000.0
18974,ROST.O,1991-02-02T00:00:00Z,57600000.0
18975,ROST.O,1992-02-01T00:00:00Z,40723000.0
18976,ROST.O,1993-01-30T00:00:00Z,33525000.0
18977,ROST.O,1994-01-29T00:00:00Z,33308000.0
18978,ROST.O,1995-01-28T00:00:00Z,46069000.0
18979,ROST.O,1996-02-03T00:00:00Z,9806000.0
18980,ROST.O,1997-02-01T00:00:00Z,0.0
18981,ROST.O,1998-01-31T00:00:00Z,0.0
18982,ROST.O,1999-01-30T00:00:00Z,0.0
18983,ROST.O,2000-01-29T00:00:00Z,0.0
18984,ROST.O,2001-02-03T00:00:00Z,64000000.0
18985,ROST.O,2002-02-02T00:00:00Z,0.0
18986,ROST.O,2003-02-01T00:00:00Z,25000000.0
18987,ROST.O,2004-01-31T00:00:00Z,50000000.0
18988,ROST.O,2005-01-29T00:00:00Z,50000000.0
18989,ROST.O,2006-01-28T00:00:00Z,50000000.0
18990,ROST.O,2007-02-03T00:00:00Z,150000000.0
18991,ROST.O,2008-02-02T00:00:00Z,150000000.0
18992,ROST.O,2009-01-31T00:00:00Z,150000000.0
18993,ROST.O,2010-01-30T00:00:00Z,150000000.0
18994,ROST.O,2011-01-29T00:00:00Z,150000000.0
18995,ROST.O,2012-01-28T00:00:00Z,150000000.0
18996,ROST.O,2013-02-02T00:00:00Z,150000000.0
18997,ROST.O,2014-02-01T00:00:00Z,150000000.0
18998,ROST.O,2015-01-31T00:00:00Z,395562000.0
18999,ROST.O,2016-01-30T00:00:00Z,396025000.0
19000,ROST.O,2017-01-28T00:00:00Z,396493000.0
19001,ROST.O,2018-02-03T00:00:00Z,396967000.0
19002,ROST.O,2019-02-02T00:00:00Z,312440000.0
19003,ROST.O,2020-02-01T00:00:00Z,312891000.0
19004,ROST.O,2021-01-30T00:00:00Z,2513085000.0
19006,SBAC.O,1997-12-31T00:00:00Z,
19007,SBAC.O,1997-12-31T00:00:00Z,
19008,SBAC.O,1997-12-31T00:00:00Z,
19009,SBAC.O,1997-12-31T00:00:00Z,
19010,SBAC.O,1997-12-31T00:00:00Z,
19011,SBAC.O,1997-12-31T00:00:00Z,
19012,SBAC.O,1997-12-31T00:00:00Z,
19013,SBAC.O,1997-12-31T00:00:00Z,
19014,SBAC.O,1997-12-31T00:00:00Z,
19015,SBAC.O,1997-12-31T00:00:00Z,
19016,SBAC.O,1997-12-31T00:00:00Z,
19017,SBAC.O,1997-12-31T00:00:00Z,
19018,SBAC.O,1997-12-31T00:00:00Z,
19019,SBAC.O,1997-12-31T00:00:00Z,
19020,SBAC.O,1997-12-31T00:00:00Z,
19021,SBAC.O,1997-12-31T00:00:00Z,
19022,SBAC.O,1997-12-31T00:00:00Z,
19023,SBAC.O,1997-12-31T00:00:00Z,
19024,SBAC.O,1997-12-31T00:00:00Z,10184000.0
19025,SBAC.O,1998-12-31T00:00:00Z,182573000.0
19026,SBAC.O,1998-12-31T00:00:00Z,182573000.0
19027,SBAC.O,1999-12-31T00:00:00Z,318269000.0
19028,SBAC.O,2000-12-31T00:00:00Z,284273000.0
19029,SBAC.O,2001-12-31T00:00:00Z,845453000.0
19030,SBAC.O,2002-12-31T00:00:00Z,1024282000.0
19031,SBAC.O,2003-12-31T00:00:00Z,870758000.0
19032,SBAC.O,2004-12-31T00:00:00Z,927706000.0
19033,SBAC.O,2005-12-31T00:00:00Z,784392000.0
19034,SBAC.O,2006-12-31T00:00:00Z,1555000000.0
19035,SBAC.O,2007-12-31T00:00:00Z,1905000000.0
19036,SBAC.O,2008-12-31T00:00:00Z,2392230000.0
19037,SBAC.O,2009-12-31T00:00:00Z,2489050000.0
19038,SBAC.O,2010-12-31T00:00:00Z,2827450000.0
19039,SBAC.O,2011-12-31T00:00:00Z,3366549000.0
19040,SBAC.O,2012-12-31T00:00:00Z,5367814000.0
19041,SBAC.O,2013-12-31T00:00:00Z,5876607000.0
19042,SBAC.O,2014-12-31T00:00:00Z,7860799000.0
19043,SBAC.O,2015-12-31T00:00:00Z,8452070000.0
19044,SBAC.O,2016-12-31T00:00:00Z,8775583000.0
19045,SBAC.O,2017-12-31T00:00:00Z,9310686000.0
19046,SBAC.O,2018-12-31T00:00:00Z,9938553000.0
19047,SBAC.O,2019-12-31T00:00:00Z,10338317000.0
19048,SBAC.O,2020-12-31T00:00:00Z,11099238000.0
19049,STX.O,1983-06-30T00:00:00Z,
19050,STX.O,1983-06-30T00:00:00Z,
19051,STX.O,1983-06-30T00:00:00Z,
19052,STX.O,1983-06-30T00:00:00Z,
19053,STX.O,1983-06-30T00:00:00Z,7256000.0
19054,STX.O,1984-06-30T00:00:00Z,11238000.0
19055,STX.O,1985-06-30T00:00:00Z,36630000.0
19056,STX.O,1986-06-30T00:00:00Z,15658000.0
19057,STX.O,1987-06-30T00:00:00Z,302443000.0
19058,STX.O,1988-06-30T00:00:00Z,305989000.0
19059,STX.O,1989-06-30T00:00:00Z,307620000.0
19060,STX.O,1990-06-30T00:00:00Z,574399000.0
19061,STX.O,1991-06-30T00:00:00Z,430090000.0
19062,STX.O,1992-06-30T00:00:00Z,322965000.0
19063,STX.O,1993-06-30T00:00:00Z,282776000.0
19064,STX.O,1994-07-01T00:00:00Z,549660000.0
19065,STX.O,1995-06-30T00:00:00Z,1080103000.0
19066,STX.O,1996-06-28T00:00:00Z,800730000.0
19067,STX.O,1997-06-27T00:00:00Z,703070000.0
19068,STX.O,1998-07-03T00:00:00Z,705000000.0
19069,STX.O,1999-07-02T00:00:00Z,704000000.0
19070,STX.O,2000-06-30T00:00:00Z,704000000.0
19071,STX.O,2001-06-29T00:00:00Z,900000000.0
19072,STX.O,2002-06-28T00:00:00Z,751000000.0
19073,STX.O,2003-06-27T00:00:00Z,749000000.0
19074,STX.O,2004-07-02T00:00:00Z,743000000.0
19075,STX.O,2005-07-01T00:00:00Z,740000000.0
19076,STX.O,2006-06-30T00:00:00Z,970000000.0
19077,STX.O,2007-06-29T00:00:00Z,2063000000.0
19078,STX.O,2008-06-27T00:00:00Z,2030000000.0
19079,STX.O,2009-07-03T00:00:00Z,2697000000.0
19080,STX.O,2010-07-02T00:00:00Z,2502000000.0
19081,STX.O,2011-07-01T00:00:00Z,3512000000.0
19082,STX.O,2012-06-29T00:00:00Z,2863000000.0
19083,STX.O,2013-06-28T00:00:00Z,2777000000.0
19084,STX.O,2014-06-27T00:00:00Z,3920000000.0
19085,STX.O,2015-07-03T00:00:00Z,4155000000.0
19086,STX.O,2016-07-01T00:00:00Z,4091000000.0
19087,STX.O,2017-06-30T00:00:00Z,5021000000.0
19088,STX.O,2018-06-29T00:00:00Z,4819000000.0
19089,STX.O,2019-06-28T00:00:00Z,4253000000.0
19090,STX.O,2020-07-03T00:00:00Z,4175000000.0
19091,STX.O,2021-07-02T00:00:00Z,5139000000.0
19092,SBNY.O,2002-12-31T00:00:00Z,
19093,SBNY.O,2002-12-31T00:00:00Z,
19094,SBNY.O,2002-12-31T00:00:00Z,
19095,SBNY.O,2002-12-31T00:00:00Z,
19096,SBNY.O,2002-12-31T00:00:00Z,
19097,SBNY.O,2002-12-31T00:00:00Z,
19098,SBNY.O,2002-12-31T00:00:00Z,
19099,SBNY.O,2002-12-31T00:00:00Z,
19100,SBNY.O,2002-12-31T00:00:00Z,
19101,SBNY.O,2002-12-31T00:00:00Z,
19102,SBNY.O,2002-12-31T00:00:00Z,
19103,SBNY.O,2002-12-31T00:00:00Z,
19104,SBNY.O,2002-12-31T00:00:00Z,
19105,SBNY.O,2002-12-31T00:00:00Z,
19106,SBNY.O,2002-12-31T00:00:00Z,
19107,SBNY.O,2002-12-31T00:00:00Z,
19108,SBNY.O,2002-12-31T00:00:00Z,
19109,SBNY.O,2002-12-31T00:00:00Z,
19110,SBNY.O,2002-12-31T00:00:00Z,
19111,SBNY.O,2002-12-31T00:00:00Z,
19112,SBNY.O,2002-12-31T00:00:00Z,
19113,SBNY.O,2002-12-31T00:00:00Z,
19114,SBNY.O,2002-12-31T00:00:00Z,
19115,SBNY.O,2002-12-31T00:00:00Z,90000000.0
19116,SBNY.O,2002-12-31T00:00:00Z,90000000.0
19117,SBNY.O,2003-12-31T00:00:00Z,60000000.0
19118,SBNY.O,2004-12-31T00:00:00Z,115000000.0
19119,SBNY.O,2005-12-31T00:00:00Z,280000000.0
19120,SBNY.O,2006-12-31T00:00:00Z,473687000.0
19121,SBNY.O,2007-12-31T00:00:00Z,621932000.0
19122,SBNY.O,2008-12-31T00:00:00Z,789900000.0
19123,SBNY.O,2009-12-31T00:00:00Z,703900000.0
19124,SBNY.O,2010-12-31T00:00:00Z,664200000.0
19125,SBNY.O,2011-12-31T00:00:00Z,750800000.0
19126,SBNY.O,2012-12-31T00:00:00Z,995000000.0
19127,SBNY.O,2013-12-31T00:00:00Z,1065000000.0
19128,SBNY.O,2014-12-31T00:00:00Z,715000000.0
19129,SBNY.O,2015-12-31T00:00:00Z,817000000.0
19130,SBNY.O,2016-12-31T00:00:00Z,1149588000.0
19131,SBNY.O,2017-12-31T00:00:00Z,1047381000.0
19132,SBNY.O,2018-12-31T00:00:00Z,1078174000.0
19133,SBNY.O,2019-12-31T00:00:00Z,606119000.0
19134,SBNY.O,2020-12-31T00:00:00Z,978588000.0
19135,SWKS.O,2000-09-30T00:00:00Z,
19136,SWKS.O,2000-09-30T00:00:00Z,
19137,SWKS.O,2000-09-30T00:00:00Z,
19138,SWKS.O,2000-09-30T00:00:00Z,
19139,SWKS.O,2000-09-30T00:00:00Z,
19140,SWKS.O,2000-09-30T00:00:00Z,
19141,SWKS.O,2000-09-30T00:00:00Z,
19142,SWKS.O,2000-09-30T00:00:00Z,
19143,SWKS.O,2000-09-30T00:00:00Z,
19144,SWKS.O,2000-09-30T00:00:00Z,
19145,SWKS.O,2000-09-30T00:00:00Z,
19146,SWKS.O,2000-09-30T00:00:00Z,
19147,SWKS.O,2000-09-30T00:00:00Z,
19148,SWKS.O,2000-09-30T00:00:00Z,
19149,SWKS.O,2000-09-30T00:00:00Z,
19150,SWKS.O,2000-09-30T00:00:00Z,
19151,SWKS.O,2000-09-30T00:00:00Z,
19152,SWKS.O,2000-09-30T00:00:00Z,
19153,SWKS.O,2000-09-30T00:00:00Z,
19154,SWKS.O,2000-09-30T00:00:00Z,
19155,SWKS.O,2000-09-30T00:00:00Z,
19156,SWKS.O,2000-09-30T00:00:00Z,0.0
19157,SWKS.O,2001-09-30T00:00:00Z,0.0
19158,SWKS.O,2002-09-27T00:00:00Z,180168000.0
19159,SWKS.O,2003-10-03T00:00:00Z,316681000.0
19160,SWKS.O,2004-10-01T00:00:00Z,280000000.0
19161,SWKS.O,2005-09-30T00:00:00Z,280000000.0
19162,SWKS.O,2006-09-29T00:00:00Z,229335000.0
19163,SWKS.O,2007-09-28T00:00:00Z,299335000.0
19164,SWKS.O,2008-10-03T00:00:00Z,187616000.0
19165,SWKS.O,2009-10-02T00:00:00Z,123348000.0
19166,SWKS.O,2010-10-01T00:00:00Z,74743000.0
19167,SWKS.O,2011-09-30T00:00:00Z,26089000.0
19168,SWKS.O,2012-09-28T00:00:00Z,0.0
19169,SWKS.O,2013-09-27T00:00:00Z,0.0
19170,SWKS.O,2014-10-03T00:00:00Z,0.0
19171,SWKS.O,2015-10-02T00:00:00Z,0.0
19172,SWKS.O,2016-09-30T00:00:00Z,0.0
19173,SWKS.O,2017-09-29T00:00:00Z,0.0
19174,SWKS.O,2018-09-28T00:00:00Z,0.0
19175,SWKS.O,2019-09-27T00:00:00Z,0.0
19176,SWKS.O,2020-10-02T00:00:00Z,0.0
19177,SWKS.O,2021-10-01T00:00:00Z,2235600000.0
19178,SEDG.O,2013-06-30T00:00:00Z,
19179,SEDG.O,2013-06-30T00:00:00Z,
19180,SEDG.O,2013-06-30T00:00:00Z,
19181,SEDG.O,2013-06-30T00:00:00Z,
19182,SEDG.O,2013-06-30T00:00:00Z,
19183,SEDG.O,2013-06-30T00:00:00Z,
19184,SEDG.O,2013-06-30T00:00:00Z,
19185,SEDG.O,2013-06-30T00:00:00Z,
19186,SEDG.O,2013-06-30T00:00:00Z,
19187,SEDG.O,2013-06-30T00:00:00Z,
19188,SEDG.O,2013-06-30T00:00:00Z,
19189,SEDG.O,2013-06-30T00:00:00Z,
19190,SEDG.O,2013-06-30T00:00:00Z,
19191,SEDG.O,2013-06-30T00:00:00Z,
19192,SEDG.O,2013-06-30T00:00:00Z,
19193,SEDG.O,2013-06-30T00:00:00Z,
19194,SEDG.O,2013-06-30T00:00:00Z,
19195,SEDG.O,2013-06-30T00:00:00Z,
19196,SEDG.O,2013-06-30T00:00:00Z,
19197,SEDG.O,2013-06-30T00:00:00Z,
19198,SEDG.O,2013-06-30T00:00:00Z,
19199,SEDG.O,2013-06-30T00:00:00Z,
19200,SEDG.O,2013-06-30T00:00:00Z,
19201,SEDG.O,2013-06-30T00:00:00Z,
19202,SEDG.O,2013-06-30T00:00:00Z,
19203,SEDG.O,2013-06-30T00:00:00Z,
19204,SEDG.O,2013-06-30T00:00:00Z,
19205,SEDG.O,2013-06-30T00:00:00Z,
19206,SEDG.O,2013-06-30T00:00:00Z,
19207,SEDG.O,2013-06-30T00:00:00Z,
19208,SEDG.O,2013-06-30T00:00:00Z,
19209,SEDG.O,2013-06-30T00:00:00Z,
19210,SEDG.O,2013-06-30T00:00:00Z,
19211,SEDG.O,2013-06-30T00:00:00Z,
19212,SEDG.O,2013-06-30T00:00:00Z,12823000.0
19213,SEDG.O,2013-06-30T00:00:00Z,12823000.0
19214,SEDG.O,2015-06-30T00:00:00Z,2385000.0
19215,SEDG.O,2015-06-30T00:00:00Z,2385000.0
19216,SEDG.O,2016-12-31T00:00:00Z,2061000.0
19217,SEDG.O,2017-12-31T00:00:00Z,1765000.0
19218,SEDG.O,2018-12-31T00:00:00Z,20149000.0
19219,SEDG.O,2019-12-31T00:00:00Z,18476000.0
19220,SEDG.O,2020-12-31T00:00:00Z,618103000.0
19221,SBUX.O,1990-09-30T00:00:00Z,
19222,SBUX.O,1990-09-30T00:00:00Z,
19223,SBUX.O,1990-09-30T00:00:00Z,
19224,SBUX.O,1990-09-30T00:00:00Z,
19225,SBUX.O,1990-09-30T00:00:00Z,
19226,SBUX.O,1990-09-30T00:00:00Z,
19227,SBUX.O,1990-09-30T00:00:00Z,
19228,SBUX.O,1990-09-30T00:00:00Z,
19229,SBUX.O,1990-09-30T00:00:00Z,
19230,SBUX.O,1990-09-30T00:00:00Z,
19231,SBUX.O,1990-09-30T00:00:00Z,
19232,SBUX.O,1990-09-30T00:00:00Z,3900000.0
19233,SBUX.O,1991-09-29T00:00:00Z,8100000.0
19234,SBUX.O,1992-09-27T00:00:00Z,0.0
19235,SBUX.O,1993-10-03T00:00:00Z,82100000.0
19236,SBUX.O,1994-10-02T00:00:00Z,80500000.0
19237,SBUX.O,1995-10-01T00:00:00Z,81411000.0
19238,SBUX.O,1996-09-29T00:00:00Z,166748000.0
19239,SBUX.O,1997-09-28T00:00:00Z,165020000.0
19240,SBUX.O,1998-09-27T00:00:00Z,0.0
19241,SBUX.O,1999-10-03T00:00:00Z,7691000.0
19242,SBUX.O,2000-10-01T00:00:00Z,7168000.0
19243,SBUX.O,2001-09-30T00:00:00Z,6483000.0
19244,SBUX.O,2002-09-29T00:00:00Z,5786000.0
19245,SBUX.O,2003-09-28T00:00:00Z,5076000.0
19246,SBUX.O,2004-10-03T00:00:00Z,4353000.0
19247,SBUX.O,2005-10-02T00:00:00Z,280618000.0
19248,SBUX.O,2006-10-01T00:00:00Z,702720000.0
