,Instrument,Date,Total Assets
19640,TSLA.O,2008-12-31T00:00:00Z,51699000.0
19641,TSLA.O,2009-12-31T00:00:00Z,130424000.0
19642,TSLA.O,2010-12-31T00:00:00Z,386082000.0
19643,TSLA.O,2011-12-31T00:00:00Z,713448000.0
19644,TSLA.O,2012-12-31T00:00:00Z,1114190000.0
19645,TSLA.O,2013-12-31T00:00:00Z,2416930000.0
19646,TSLA.O,2014-12-31T00:00:00Z,5830667000.0
19647,TSLA.O,2015-12-31T00:00:00Z,8067939000.0
19648,TSLA.O,2016-12-31T00:00:00Z,22664076000.0
19649,TSLA.O,2017-12-31T00:00:00Z,28655372000.0
19650,TSLA.O,2018-12-31T00:00:00Z,29739614000.0
19651,TSLA.O,2019-12-31T00:00:00Z,34309000000.0
19652,TSLA.O,2020-12-31T00:00:00Z,52148000000.0
19653,TXN.O,1983-12-31T00:00:00Z,
19654,TXN.O,1983-12-31T00:00:00Z,
19655,TXN.O,1983-12-31T00:00:00Z,
19656,TXN.O,1983-12-31T00:00:00Z,
19657,TXN.O,1983-12-31T00:00:00Z,
19658,TXN.O,1983-12-31T00:00:00Z,2713300000.0
19659,TXN.O,1984-12-31T00:00:00Z,3423400000.0
19660,TXN.O,1985-12-31T00:00:00Z,3076100000.0
19661,TXN.O,1986-12-31T00:00:00Z,3336700000.0
19662,TXN.O,1987-12-31T00:00:00Z,3957200000.0
19663,TXN.O,1988-12-31T00:00:00Z,4427500000.0
19664,TXN.O,1989-12-31T00:00:00Z,4804400000.0
19665,TXN.O,1990-12-31T00:00:00Z,5048000000.0
19666,TXN.O,1991-12-31T00:00:00Z,5009000000.0
19667,TXN.O,1992-12-31T00:00:00Z,5185000000.0
19668,TXN.O,1993-12-31T00:00:00Z,5993000000.0
19669,TXN.O,1994-12-31T00:00:00Z,6989000000.0
19670,TXN.O,1995-12-31T00:00:00Z,8748000000.0
19671,TXN.O,1996-12-31T00:00:00Z,9360000000.0
19672,TXN.O,1997-12-31T00:00:00Z,10849000000.0
19673,TXN.O,1998-12-31T00:00:00Z,11490000000.0
19674,TXN.O,1999-12-31T00:00:00Z,15427000000.0
19675,TXN.O,2000-12-31T00:00:00Z,17720000000.0
19676,TXN.O,2001-12-31T00:00:00Z,15779000000.0
19677,TXN.O,2002-12-31T00:00:00Z,14679000000.0
19678,TXN.O,2003-12-31T00:00:00Z,15510000000.0
19679,TXN.O,2004-12-31T00:00:00Z,16299000000.0
19680,TXN.O,2005-12-31T00:00:00Z,15063000000.0
19681,TXN.O,2006-12-31T00:00:00Z,13930000000.0
19682,TXN.O,2007-12-31T00:00:00Z,12667000000.0
19683,TXN.O,2008-12-31T00:00:00Z,11923000000.0
19684,TXN.O,2009-12-31T00:00:00Z,12119000000.0
19685,TXN.O,2010-12-31T00:00:00Z,13401000000.0
19686,TXN.O,2011-12-31T00:00:00Z,20497000000.0
19687,TXN.O,2012-12-31T00:00:00Z,20021000000.0
19688,TXN.O,2013-12-31T00:00:00Z,18938000000.0
19689,TXN.O,2014-12-31T00:00:00Z,17372000000.0
19690,TXN.O,2015-12-31T00:00:00Z,16230000000.0
19691,TXN.O,2016-12-31T00:00:00Z,16431000000.0
19692,TXN.O,2017-12-31T00:00:00Z,17642000000.0
19693,TXN.O,2018-12-31T00:00:00Z,17137000000.0
19694,TXN.O,2019-12-31T00:00:00Z,18018000000.0
19695,TXN.O,2020-12-31T00:00:00Z,19351000000.0
19696,TSCO.O,1992-12-26T00:00:00Z,
19697,TSCO.O,1992-12-26T00:00:00Z,
19698,TSCO.O,1992-12-26T00:00:00Z,
19699,TSCO.O,1992-12-26T00:00:00Z,
19700,TSCO.O,1992-12-26T00:00:00Z,
19701,TSCO.O,1992-12-26T00:00:00Z,
19702,TSCO.O,1992-12-26T00:00:00Z,
19703,TSCO.O,1992-12-26T00:00:00Z,
19704,TSCO.O,1992-12-26T00:00:00Z,
19705,TSCO.O,1992-12-26T00:00:00Z,
19706,TSCO.O,1992-12-26T00:00:00Z,
19707,TSCO.O,1992-12-26T00:00:00Z,
19708,TSCO.O,1992-12-26T00:00:00Z,
19709,TSCO.O,1992-12-26T00:00:00Z,
19710,TSCO.O,1992-12-26T00:00:00Z,107306000.0
19711,TSCO.O,1994-01-01T00:00:00Z,116786000.0
19712,TSCO.O,1994-12-31T00:00:00Z,146248000.0
19713,TSCO.O,1995-12-30T00:00:00Z,174129000.0
19714,TSCO.O,1996-12-28T00:00:00Z,195582000.0
19715,TSCO.O,1997-12-27T00:00:00Z,224080000.0
19716,TSCO.O,1998-12-26T00:00:00Z,264649000.0
19717,TSCO.O,2000-01-01T00:00:00Z,302630000.0
19718,TSCO.O,2000-12-30T00:00:00Z,332296000.0
19719,TSCO.O,2001-12-29T00:00:00Z,338482000.0
19720,TSCO.O,2002-12-28T00:00:00Z,458919000.0
19721,TSCO.O,2003-12-27T00:00:00Z,538270000.0
19722,TSCO.O,2004-12-25T00:00:00Z,678485000.0
19723,TSCO.O,2005-12-31T00:00:00Z,814795000.0
19724,TSCO.O,2006-12-30T00:00:00Z,998258000.0
19725,TSCO.O,2007-12-29T00:00:00Z,1057971000.0
19726,TSCO.O,2008-12-27T00:00:00Z,1075997000.0
19727,TSCO.O,2009-12-26T00:00:00Z,1276580000.0
19728,TSCO.O,2010-12-25T00:00:00Z,1463474000.0
19729,TSCO.O,2011-12-31T00:00:00Z,1594832000.0
19730,TSCO.O,2012-12-29T00:00:00Z,1706808000.0
19731,TSCO.O,2013-12-28T00:00:00Z,1903391000.0
19732,TSCO.O,2014-12-27T00:00:00Z,2034571000.0
19733,TSCO.O,2015-12-26T00:00:00Z,2370826000.0
19734,TSCO.O,2016-12-31T00:00:00Z,2674942000.0
19735,TSCO.O,2017-12-30T00:00:00Z,2868769000.0
19736,TSCO.O,2018-12-29T00:00:00Z,3085262000.0
19737,TSCO.O,2019-12-28T00:00:00Z,5289268000.0
19738,TSCO.O,2020-12-26T00:00:00Z,7049116000.0
19739,TRMB.O,1988-12-31T00:00:00Z,
19740,TRMB.O,1988-12-31T00:00:00Z,
19741,TRMB.O,1988-12-31T00:00:00Z,
19742,TRMB.O,1988-12-31T00:00:00Z,
19743,TRMB.O,1988-12-31T00:00:00Z,
19744,TRMB.O,1988-12-31T00:00:00Z,
19745,TRMB.O,1988-12-31T00:00:00Z,
19746,TRMB.O,1988-12-31T00:00:00Z,
19747,TRMB.O,1988-12-31T00:00:00Z,
19748,TRMB.O,1988-12-31T00:00:00Z,
19749,TRMB.O,1988-12-31T00:00:00Z,12796000.0
19750,TRMB.O,1989-12-31T00:00:00Z,18607000.0
19751,TRMB.O,1990-12-31T00:00:00Z,52910000.0
19752,TRMB.O,1991-12-31T00:00:00Z,86820000.0
19753,TRMB.O,1992-12-31T00:00:00Z,69548000.0
19754,TRMB.O,1994-12-31T00:00:00Z,109363000.0
19755,TRMB.O,1995-12-31T00:00:00Z,196763000.0
19756,TRMB.O,1995-12-31T00:00:00Z,196763000.0
19757,TRMB.O,1996-12-31T00:00:00Z,189841000.0
19758,TRMB.O,1998-01-02T00:00:00Z,207663000.0
19759,TRMB.O,1999-01-01T00:00:00Z,156279000.0
19760,TRMB.O,1999-12-31T00:00:00Z,181751000.0
19761,TRMB.O,2000-12-29T00:00:00Z,488628000.0
19762,TRMB.O,2001-12-28T00:00:00Z,419395000.0
19763,TRMB.O,2003-01-03T00:00:00Z,441656000.0
19764,TRMB.O,2004-01-02T00:00:00Z,552602000.0
19765,TRMB.O,2004-12-31T00:00:00Z,653978000.0
19766,TRMB.O,2005-12-30T00:00:00Z,743088000.0
19767,TRMB.O,2006-12-29T00:00:00Z,983477000.0
19768,TRMB.O,2007-12-28T00:00:00Z,1539359000.0
19769,TRMB.O,2009-01-02T00:00:00Z,1635016000.0
19770,TRMB.O,2010-01-01T00:00:00Z,1753277000.0
19771,TRMB.O,2010-12-31T00:00:00Z,1866892000.0
19772,TRMB.O,2011-12-30T00:00:00Z,2652475000.0
19773,TRMB.O,2012-12-28T00:00:00Z,3469104000.0
19774,TRMB.O,2014-01-03T00:00:00Z,3700840000.0
19775,TRMB.O,2015-01-02T00:00:00Z,3855900000.0
19776,TRMB.O,2016-01-01T00:00:00Z,3680700000.0
19777,TRMB.O,2016-12-30T00:00:00Z,3673800000.0
19778,TRMB.O,2017-12-29T00:00:00Z,4316300000.0
19779,TRMB.O,2018-12-28T00:00:00Z,5776400000.0
19780,TRMB.O,2020-01-03T00:00:00Z,6640700000.0
19781,TRMB.O,2021-01-01T00:00:00Z,6876900000.0
19782,ULTA.O,2006-01-28T00:00:00Z,
19783,ULTA.O,2006-01-28T00:00:00Z,
19784,ULTA.O,2006-01-28T00:00:00Z,
19785,ULTA.O,2006-01-28T00:00:00Z,
19786,ULTA.O,2006-01-28T00:00:00Z,
19787,ULTA.O,2006-01-28T00:00:00Z,
19788,ULTA.O,2006-01-28T00:00:00Z,
19789,ULTA.O,2006-01-28T00:00:00Z,
19790,ULTA.O,2006-01-28T00:00:00Z,
19791,ULTA.O,2006-01-28T00:00:00Z,
19792,ULTA.O,2006-01-28T00:00:00Z,
19793,ULTA.O,2006-01-28T00:00:00Z,
19794,ULTA.O,2006-01-28T00:00:00Z,
19795,ULTA.O,2006-01-28T00:00:00Z,
19796,ULTA.O,2006-01-28T00:00:00Z,
19797,ULTA.O,2006-01-28T00:00:00Z,
19798,ULTA.O,2006-01-28T00:00:00Z,
19799,ULTA.O,2006-01-28T00:00:00Z,
19800,ULTA.O,2006-01-28T00:00:00Z,
19801,ULTA.O,2006-01-28T00:00:00Z,
19802,ULTA.O,2006-01-28T00:00:00Z,
19803,ULTA.O,2006-01-28T00:00:00Z,
19804,ULTA.O,2006-01-28T00:00:00Z,
19805,ULTA.O,2006-01-28T00:00:00Z,
19806,ULTA.O,2006-01-28T00:00:00Z,
19807,ULTA.O,2006-01-28T00:00:00Z,
19808,ULTA.O,2006-01-28T00:00:00Z,
19809,ULTA.O,2006-01-28T00:00:00Z,282615000.0
19810,ULTA.O,2007-02-03T00:00:00Z,338597000.0
19811,ULTA.O,2008-02-02T00:00:00Z,469413000.0
19812,ULTA.O,2009-01-31T00:00:00Z,568932000.0
19813,ULTA.O,2010-01-30T00:00:00Z,553635000.0
19814,ULTA.O,2011-01-29T00:00:00Z,730488000.0
19815,ULTA.O,2012-01-28T00:00:00Z,957217000.0
19816,ULTA.O,2013-02-02T00:00:00Z,1275249000.0
19817,ULTA.O,2014-02-01T00:00:00Z,1602727000.0
19818,ULTA.O,2015-01-31T00:00:00Z,1983170000.0
19819,ULTA.O,2016-01-30T00:00:00Z,2230918000.0
19820,ULTA.O,2017-01-28T00:00:00Z,2551878000.0
19821,ULTA.O,2018-02-03T00:00:00Z,2908687000.0
19822,ULTA.O,2019-02-02T00:00:00Z,3191172000.0
19823,ULTA.O,2020-02-01T00:00:00Z,4863872000.0
19824,ULTA.O,2021-01-30T00:00:00Z,5089969000.0
19825,UAL.O,1983-12-31T00:00:00Z,
19826,UAL.O,1983-12-31T00:00:00Z,
19827,UAL.O,1983-12-31T00:00:00Z,
19828,UAL.O,1983-12-31T00:00:00Z,
19829,UAL.O,1983-12-31T00:00:00Z,
19830,UAL.O,1983-12-31T00:00:00Z,5133643000.0
19831,UAL.O,1984-12-31T00:00:00Z,5159042000.0
19832,UAL.O,1986-12-31T00:00:00Z,6426528000.0
19833,UAL.O,1986-12-31T00:00:00Z,6426528000.0
19834,UAL.O,1987-12-31T00:00:00Z,8388647000.0
19835,UAL.O,1988-12-31T00:00:00Z,6700735000.0
19836,UAL.O,1989-12-31T00:00:00Z,7206692000.0
19837,UAL.O,1990-12-31T00:00:00Z,7982573000.0
19838,UAL.O,1991-12-31T00:00:00Z,9876286000.0
19839,UAL.O,1992-12-31T00:00:00Z,12257400000.0
19840,UAL.O,1993-12-31T00:00:00Z,12840000000.0
19841,UAL.O,1994-12-31T00:00:00Z,11764000000.0
19842,UAL.O,1995-12-31T00:00:00Z,11641000000.0
19843,UAL.O,1996-12-31T00:00:00Z,12677000000.0
19844,UAL.O,1997-12-31T00:00:00Z,15464000000.0
19845,UAL.O,1998-12-31T00:00:00Z,18559000000.0
19846,UAL.O,1999-12-31T00:00:00Z,20963000000.0
19847,UAL.O,2000-12-31T00:00:00Z,24355000000.0
19848,UAL.O,2001-12-31T00:00:00Z,25197000000.0
19849,UAL.O,2002-12-31T00:00:00Z,23656000000.0
19850,UAL.O,2003-12-31T00:00:00Z,21979000000.0
19851,UAL.O,2004-12-31T00:00:00Z,20705000000.0
19852,UAL.O,2005-12-31T00:00:00Z,19342000000.0
19853,UAL.O,2006-12-31T00:00:00Z,25369000000.0
19854,UAL.O,2007-12-31T00:00:00Z,24220000000.0
19855,UAL.O,2008-12-31T00:00:00Z,19465000000.0
19856,UAL.O,2009-12-31T00:00:00Z,18684000000.0
19857,UAL.O,2010-12-31T00:00:00Z,39599000000.0
19858,UAL.O,2011-12-31T00:00:00Z,37988000000.0
19859,UAL.O,2012-12-31T00:00:00Z,37628000000.0
19860,UAL.O,2013-12-31T00:00:00Z,36812000000.0
19861,UAL.O,2014-12-31T00:00:00Z,36595000000.0
19862,UAL.O,2015-12-31T00:00:00Z,40861000000.0
19863,UAL.O,2016-12-31T00:00:00Z,40140000000.0
19864,UAL.O,2017-12-31T00:00:00Z,42346000000.0
19865,UAL.O,2018-12-31T00:00:00Z,49024000000.0
19866,UAL.O,2019-12-31T00:00:00Z,52611000000.0
19867,UAL.O,2020-12-31T00:00:00Z,59548000000.0
19868,VRSN.O,1996-12-31T00:00:00Z,
19869,VRSN.O,1996-12-31T00:00:00Z,
19870,VRSN.O,1996-12-31T00:00:00Z,
19871,VRSN.O,1996-12-31T00:00:00Z,
19872,VRSN.O,1996-12-31T00:00:00Z,
19873,VRSN.O,1996-12-31T00:00:00Z,
19874,VRSN.O,1996-12-31T00:00:00Z,
19875,VRSN.O,1996-12-31T00:00:00Z,
19876,VRSN.O,1996-12-31T00:00:00Z,
19877,VRSN.O,1996-12-31T00:00:00Z,
19878,VRSN.O,1996-12-31T00:00:00Z,
19879,VRSN.O,1996-12-31T00:00:00Z,
19880,VRSN.O,1996-12-31T00:00:00Z,
19881,VRSN.O,1996-12-31T00:00:00Z,
19882,VRSN.O,1996-12-31T00:00:00Z,
19883,VRSN.O,1996-12-31T00:00:00Z,
19884,VRSN.O,1996-12-31T00:00:00Z,
19885,VRSN.O,1996-12-31T00:00:00Z,36503000.0
19886,VRSN.O,1997-12-31T00:00:00Z,26904000.0
19887,VRSN.O,1997-12-31T00:00:00Z,26904000.0
19888,VRSN.O,1998-12-31T00:00:00Z,64295000.0
19889,VRSN.O,1999-12-31T00:00:00Z,341166000.0
19890,VRSN.O,2000-12-31T00:00:00Z,19195222000.0
19891,VRSN.O,2001-12-31T00:00:00Z,7537508000.0
19892,VRSN.O,2002-12-31T00:00:00Z,2391318000.0
19893,VRSN.O,2003-12-31T00:00:00Z,2100538000.0
19894,VRSN.O,2004-12-31T00:00:00Z,2592874000.0
19895,VRSN.O,2005-12-31T00:00:00Z,3180721000.0
19896,VRSN.O,2006-12-31T00:00:00Z,3974253000.0
19897,VRSN.O,2007-12-31T00:00:00Z,4036955000.0
19898,VRSN.O,2008-12-31T00:00:00Z,2366872000.0
19899,VRSN.O,2009-12-31T00:00:00Z,2470144000.0
19900,VRSN.O,2010-12-31T00:00:00Z,2444006000.0
19901,VRSN.O,2011-12-31T00:00:00Z,1856179000.0
19902,VRSN.O,2012-12-31T00:00:00Z,2062476000.0
19903,VRSN.O,2013-12-31T00:00:00Z,2660767000.0
19904,VRSN.O,2014-12-31T00:00:00Z,1901150000.0
19905,VRSN.O,2015-12-31T00:00:00Z,2357737000.0
19906,VRSN.O,2016-12-31T00:00:00Z,2334572000.0
19907,VRSN.O,2017-12-31T00:00:00Z,2941188000.0
19908,VRSN.O,2018-12-31T00:00:00Z,1914504000.0
19909,VRSN.O,2019-12-31T00:00:00Z,1854009000.0
19910,VRSN.O,2020-12-31T00:00:00Z,1766910000.0
19911,VRSK.O,2006-12-31T00:00:00Z,
19912,VRSK.O,2006-12-31T00:00:00Z,
19913,VRSK.O,2006-12-31T00:00:00Z,
19914,VRSK.O,2006-12-31T00:00:00Z,
19915,VRSK.O,2006-12-31T00:00:00Z,
19916,VRSK.O,2006-12-31T00:00:00Z,
19917,VRSK.O,2006-12-31T00:00:00Z,
19918,VRSK.O,2006-12-31T00:00:00Z,
19919,VRSK.O,2006-12-31T00:00:00Z,
19920,VRSK.O,2006-12-31T00:00:00Z,
19921,VRSK.O,2006-12-31T00:00:00Z,
19922,VRSK.O,2006-12-31T00:00:00Z,
19923,VRSK.O,2006-12-31T00:00:00Z,
19924,VRSK.O,2006-12-31T00:00:00Z,
19925,VRSK.O,2006-12-31T00:00:00Z,
19926,VRSK.O,2006-12-31T00:00:00Z,
19927,VRSK.O,2006-12-31T00:00:00Z,
19928,VRSK.O,2006-12-31T00:00:00Z,
19929,VRSK.O,2006-12-31T00:00:00Z,
19930,VRSK.O,2006-12-31T00:00:00Z,
19931,VRSK.O,2006-12-31T00:00:00Z,
19932,VRSK.O,2006-12-31T00:00:00Z,
19933,VRSK.O,2006-12-31T00:00:00Z,
19934,VRSK.O,2006-12-31T00:00:00Z,
19935,VRSK.O,2006-12-31T00:00:00Z,
19936,VRSK.O,2006-12-31T00:00:00Z,
19937,VRSK.O,2006-12-31T00:00:00Z,
19938,VRSK.O,2006-12-31T00:00:00Z,744731000.0
19939,VRSK.O,2007-12-31T00:00:00Z,830041000.0
19940,VRSK.O,2007-12-31T00:00:00Z,830041000.0
19941,VRSK.O,2008-12-31T00:00:00Z,928877000.0
19942,VRSK.O,2009-12-31T00:00:00Z,996953000.0
19943,VRSK.O,2010-12-31T00:00:00Z,1217090000.0
19944,VRSK.O,2011-12-31T00:00:00Z,1541106000.0
19945,VRSK.O,2012-12-31T00:00:00Z,2360336000.0
19946,VRSK.O,2013-12-31T00:00:00Z,2504451000.0
19947,VRSK.O,2014-12-31T00:00:00Z,2345330000.0
19948,VRSK.O,2015-12-31T00:00:00Z,5593700000.0
19949,VRSK.O,2016-12-31T00:00:00Z,4631200000.0
19950,VRSK.O,2017-12-31T00:00:00Z,6020300000.0
19951,VRSK.O,2018-12-31T00:00:00Z,5900300000.0
19952,VRSK.O,2019-12-31T00:00:00Z,7055200000.0
19953,VRSK.O,2020-12-31T00:00:00Z,7561800000.0
19954,VRTX.O,1990-12-31T00:00:00Z,
19955,VRTX.O,1990-12-31T00:00:00Z,
19956,VRTX.O,1990-12-31T00:00:00Z,
19957,VRTX.O,1990-12-31T00:00:00Z,
19958,VRTX.O,1990-12-31T00:00:00Z,
19959,VRTX.O,1990-12-31T00:00:00Z,
19960,VRTX.O,1990-12-31T00:00:00Z,
19961,VRTX.O,1990-12-31T00:00:00Z,
19962,VRTX.O,1990-12-31T00:00:00Z,
19963,VRTX.O,1990-12-31T00:00:00Z,
19964,VRTX.O,1990-12-31T00:00:00Z,
19965,VRTX.O,1990-12-31T00:00:00Z,
19966,VRTX.O,1990-12-31T00:00:00Z,9403000.0
19967,VRTX.O,1991-12-31T00:00:00Z,57084000.0
19968,VRTX.O,1992-12-31T00:00:00Z,51043000.0
19969,VRTX.O,1993-12-31T00:00:00Z,60992000.0
19970,VRTX.O,1994-12-31T00:00:00Z,116175000.0
19971,VRTX.O,1995-12-31T00:00:00Z,98981000.0
19972,VRTX.O,1996-12-31T00:00:00Z,161013000.0
19973,VRTX.O,1997-12-31T00:00:00Z,358640000.0
19974,VRTX.O,1998-12-31T00:00:00Z,317300000.0
19975,VRTX.O,1999-12-31T00:00:00Z,296453000.0
19976,VRTX.O,2000-12-31T00:00:00Z,941136000.0
19977,VRTX.O,2001-12-31T00:00:00Z,925131000.0
19978,VRTX.O,2002-12-31T00:00:00Z,815720000.0
19979,VRTX.O,2003-12-31T00:00:00Z,724411000.0
19980,VRTX.O,2004-12-31T00:00:00Z,545453000.0
19981,VRTX.O,2005-12-31T00:00:00Z,548998000.0
19982,VRTX.O,2006-12-31T00:00:00Z,921579000.0
19983,VRTX.O,2007-12-31T00:00:00Z,601477000.0
19984,VRTX.O,2008-12-31T00:00:00Z,980479000.0
19985,VRTX.O,2009-12-31T00:00:00Z,1955488000.0
19986,VRTX.O,2010-12-31T00:00:00Z,1725446000.0
19987,VRTX.O,2011-12-31T00:00:00Z,2204280000.0
19988,VRTX.O,2012-12-31T00:00:00Z,2759288000.0
19989,VRTX.O,2013-12-31T00:00:00Z,2319041000.0
19990,VRTX.O,2014-12-31T00:00:00Z,2334679000.0
19991,VRTX.O,2015-12-31T00:00:00Z,2498587000.0
19992,VRTX.O,2016-12-31T00:00:00Z,2896787000.0
19993,VRTX.O,2017-12-31T00:00:00Z,3546014000.0
19994,VRTX.O,2018-12-31T00:00:00Z,6245898000.0
19995,VRTX.O,2019-12-31T00:00:00Z,8318465000.0
19996,VRTX.O,2020-12-31T00:00:00Z,11751808000.0
19997,VTRS.O,1984-03-31T00:00:00Z,
19998,VTRS.O,1984-03-31T00:00:00Z,
19999,VTRS.O,1984-03-31T00:00:00Z,
20000,VTRS.O,1984-03-31T00:00:00Z,
20001,VTRS.O,1984-03-31T00:00:00Z,
20002,VTRS.O,1984-03-31T00:00:00Z,23968000.0
20003,VTRS.O,1985-03-31T00:00:00Z,36696000.0
20004,VTRS.O,1986-03-31T00:00:00Z,56028000.0
20005,VTRS.O,1987-03-31T00:00:00Z,80323000.0
20006,VTRS.O,1988-03-31T00:00:00Z,108801000.0
20007,VTRS.O,1989-03-31T00:00:00Z,112700000.0
20008,VTRS.O,1990-03-31T00:00:00Z,137520000.0
20009,VTRS.O,1991-03-31T00:00:00Z,186955000.0
20010,VTRS.O,1992-03-31T00:00:00Z,226720000.0
20011,VTRS.O,1993-03-31T00:00:00Z,351105000.0
20012,VTRS.O,1994-03-31T00:00:00Z,403325000.0
20013,VTRS.O,1995-03-31T00:00:00Z,546201000.0
20014,VTRS.O,1996-03-31T00:00:00Z,692009000.0
20015,VTRS.O,1997-03-31T00:00:00Z,777580000.0
20016,VTRS.O,1998-03-31T00:00:00Z,847753000.0
20017,VTRS.O,1999-03-31T00:00:00Z,1206661000.0
20018,VTRS.O,2000-03-31T00:00:00Z,1341230000.0
20019,VTRS.O,2001-03-31T00:00:00Z,1469312000.0
20020,VTRS.O,2002-03-31T00:00:00Z,1619880000.0
20021,VTRS.O,2003-03-31T00:00:00Z,1745223000.0
20022,VTRS.O,2004-03-31T00:00:00Z,1885061000.0
20023,VTRS.O,2005-03-31T00:00:00Z,2135673000.0
20024,VTRS.O,2006-03-31T00:00:00Z,1870526000.0
20025,VTRS.O,2006-03-31T00:00:00Z,1870526000.0
20026,VTRS.O,2007-12-31T00:00:00Z,11353176000.0
20027,VTRS.O,2008-12-31T00:00:00Z,10409859000.0
20028,VTRS.O,2009-12-31T00:00:00Z,10801734000.0
20029,VTRS.O,2010-12-31T00:00:00Z,11536804000.0
20030,VTRS.O,2011-12-31T00:00:00Z,11598143000.0
20031,VTRS.O,2012-12-31T00:00:00Z,11931897000.0
20032,VTRS.O,2013-12-31T00:00:00Z,15294800000.0
20033,VTRS.O,2014-12-31T00:00:00Z,15820500000.0
20034,VTRS.O,2015-12-31T00:00:00Z,22267700000.0
20035,VTRS.O,2016-12-31T00:00:00Z,34726200000.0
20036,VTRS.O,2017-12-31T00:00:00Z,35806300000.0
20037,VTRS.O,2018-12-31T00:00:00Z,32734900000.0
20038,VTRS.O,2019-12-31T00:00:00Z,31255500000.0
20039,VTRS.O,2020-12-31T00:00:00Z,61553000000.0
20041,WBA.O,1983-08-31T00:00:00Z,
20042,WBA.O,1983-08-31T00:00:00Z,
20043,WBA.O,1983-08-31T00:00:00Z,
20044,WBA.O,1983-08-31T00:00:00Z,
20045,WBA.O,1983-08-31T00:00:00Z,718022000.0
20046,WBA.O,1984-08-31T00:00:00Z,840803000.0
20047,WBA.O,1985-08-31T00:00:00Z,961938000.0
20048,WBA.O,1986-08-31T00:00:00Z,1197082000.0
20049,WBA.O,1987-08-31T00:00:00Z,1361936000.0
20050,WBA.O,1988-08-31T00:00:00Z,1511880000.0
20051,WBA.O,1989-08-31T00:00:00Z,1681079000.0
20052,WBA.O,1990-08-31T00:00:00Z,1913584000.0
20053,WBA.O,1991-08-31T00:00:00Z,2094637000.0
20054,WBA.O,1992-08-31T00:00:00Z,2373550000.0
20055,WBA.O,1993-08-31T00:00:00Z,2535191000.0
20056,WBA.O,1994-08-31T00:00:00Z,2872841000.0
20057,WBA.O,1995-08-31T00:00:00Z,3252607000.0
20058,WBA.O,1996-08-31T00:00:00Z,3633646000.0
20059,WBA.O,1997-08-31T00:00:00Z,4207000000.0
20060,WBA.O,1998-08-31T00:00:00Z,4902000000.0
20061,WBA.O,1999-08-31T00:00:00Z,5906700000.0
20062,WBA.O,2000-08-31T00:00:00Z,7103700000.0
20063,WBA.O,2001-08-31T00:00:00Z,8833800000.0
20064,WBA.O,2002-08-31T00:00:00Z,9878800000.0
20065,WBA.O,2003-08-31T00:00:00Z,11656800000.0
20066,WBA.O,2004-08-31T00:00:00Z,13342100000.0
20067,WBA.O,2005-08-31T00:00:00Z,14608800000.0
20068,WBA.O,2006-08-31T00:00:00Z,17131100000.0
20069,WBA.O,2007-08-31T00:00:00Z,19313600000.0
20070,WBA.O,2008-08-31T00:00:00Z,22410000000.0
20071,WBA.O,2009-08-31T00:00:00Z,25142000000.0
20072,WBA.O,2010-08-31T00:00:00Z,26275000000.0
20073,WBA.O,2011-08-31T00:00:00Z,27454000000.0
20074,WBA.O,2012-08-31T00:00:00Z,33462000000.0
20075,WBA.O,2013-08-31T00:00:00Z,35481000000.0
20076,WBA.O,2014-08-31T00:00:00Z,37250000000.0
20077,WBA.O,2015-08-31T00:00:00Z,68782000000.0
20078,WBA.O,2016-08-31T00:00:00Z,72688000000.0
20079,WBA.O,2017-08-31T00:00:00Z,66009000000.0
20080,WBA.O,2018-08-31T00:00:00Z,68124000000.0
20081,WBA.O,2019-08-31T00:00:00Z,67598000000.0
20082,WBA.O,2020-08-31T00:00:00Z,87174000000.0001
20083,WBA.O,2021-08-31T00:00:00Z,81285000000.0
20084,WBD.O,2003-12-31T00:00:00Z,
20085,WBD.O,2003-12-31T00:00:00Z,
20086,WBD.O,2003-12-31T00:00:00Z,
20087,WBD.O,2003-12-31T00:00:00Z,
20088,WBD.O,2003-12-31T00:00:00Z,
20089,WBD.O,2003-12-31T00:00:00Z,
20090,WBD.O,2003-12-31T00:00:00Z,
20091,WBD.O,2003-12-31T00:00:00Z,
20092,WBD.O,2003-12-31T00:00:00Z,
20093,WBD.O,2003-12-31T00:00:00Z,
20094,WBD.O,2003-12-31T00:00:00Z,
20095,WBD.O,2003-12-31T00:00:00Z,
20096,WBD.O,2003-12-31T00:00:00Z,
20097,WBD.O,2003-12-31T00:00:00Z,
20098,WBD.O,2003-12-31T00:00:00Z,
20099,WBD.O,2003-12-31T00:00:00Z,
20100,WBD.O,2003-12-31T00:00:00Z,
20101,WBD.O,2003-12-31T00:00:00Z,
20102,WBD.O,2003-12-31T00:00:00Z,
20103,WBD.O,2003-12-31T00:00:00Z,
20104,WBD.O,2003-12-31T00:00:00Z,
20105,WBD.O,2003-12-31T00:00:00Z,
20106,WBD.O,2003-12-31T00:00:00Z,
20107,WBD.O,2003-12-31T00:00:00Z,
20108,WBD.O,2003-12-31T00:00:00Z,5396627000.0
20109,WBD.O,2004-12-31T00:00:00Z,5564828000.0
20110,WBD.O,2004-12-31T00:00:00Z,5564828000.0
20111,WBD.O,2005-12-31T00:00:00Z,5819236000.0
20112,WBD.O,2006-12-31T00:00:00Z,5870982000.0
