,Instrument,Date,Free Cash Flow
12966,VTR,2002-12-31T00:00:00Z,24745000.0
12967,VTR,2003-12-31T00:00:00Z,55130000.0
12968,VTR,2004-12-31T00:00:00Z,45360000.0
12969,VTR,2005-12-31T00:00:00Z,78598000.0
12970,VTR,2006-12-31T00:00:00Z,72228000.0
12971,VTR,2007-12-31T00:00:00Z,65343000.0
12972,VTR,2008-12-31T00:00:00Z,101031000.0
12973,VTR,2009-12-31T00:00:00Z,62389000.0
12974,VTR,2010-12-31T00:00:00Z,61748000.0
12975,VTR,2011-12-31T00:00:00Z,201670000.0
12976,VTR,2012-12-31T00:00:00Z,155985000.0
12977,VTR,2013-12-31T00:00:00Z,165242000.0
12978,VTR,2014-12-31T00:00:00Z,117204000.0
12979,VTR,2015-12-31T00:00:00Z,99440000.0
12980,VTR,2016-12-31T00:00:00Z,167062000.0
12981,VTR,2017-12-31T00:00:00Z,231757000.0
12982,VTR,2018-12-31T00:00:00Z,-277407000.0
12983,VTR,2019-12-31T00:00:00Z,-367050000.0
12984,VTR,2020-12-31T00:00:00Z,-60308000.0
12987,VZ,1984-12-31T00:00:00Z,
12988,VZ,1984-12-31T00:00:00Z,
12989,VZ,1984-12-31T00:00:00Z,
12990,VZ,1984-12-31T00:00:00Z,
12991,VZ,1984-12-31T00:00:00Z,
12992,VZ,1984-12-31T00:00:00Z,
12993,VZ,1984-12-31T00:00:00Z,1300400000.0
12994,VZ,1985-12-31T00:00:00Z,214600000.0
12995,VZ,1986-12-31T00:00:00Z,1048600000.0
12996,VZ,1987-12-31T00:00:00Z,-4739400000.0
12997,VZ,1988-12-31T00:00:00Z,-2427000000.0
12998,VZ,1989-12-31T00:00:00Z,-3584300000.0
12999,VZ,1990-12-31T00:00:00Z,-3698700000.0
13000,VZ,1991-12-31T00:00:00Z,-3853500000.0
13001,VZ,1992-12-31T00:00:00Z,-3572500000.0
13002,VZ,1993-12-31T00:00:00Z,-893200000.0
13003,VZ,1994-12-31T00:00:00Z,85600000.0
13004,VZ,1995-12-31T00:00:00Z,3142000000.0
13005,VZ,1996-12-31T00:00:00Z,573200000.0
13006,VZ,1998-12-31T00:00:00Z,-2067000320.0
13007,VZ,1999-12-31T00:00:00Z,945999870.0
13008,VZ,1999-12-31T00:00:00Z,945999870.0
13009,VZ,2000-12-31T00:00:00Z,1007000190.0
13010,VZ,2001-12-31T00:00:00Z,-8430000000.0
13011,VZ,2002-12-31T00:00:00Z,621000000.0
13012,VZ,2003-12-31T00:00:00Z,954000000.0
13013,VZ,2004-12-31T00:00:00Z,2346000000.0
13014,VZ,2005-12-31T00:00:00Z,251000000.0
13015,VZ,2006-12-31T00:00:00Z,-372000000.0
13016,VZ,2007-12-31T00:00:00Z,2629000000.0
13017,VZ,2008-12-31T00:00:00Z,-2172000000.0
13018,VZ,2009-12-31T00:00:00Z,5992000000.0
13019,VZ,2010-12-31T00:00:00Z,4752000000.0
13020,VZ,2011-12-31T00:00:00Z,1626000000.0
13021,VZ,2012-12-31T00:00:00Z,1677000000.0
13022,VZ,2013-12-31T00:00:00Z,17033000000.0
13023,VZ,2014-12-31T00:00:00Z,3141000000.0
13024,VZ,2015-12-31T00:00:00Z,-1863000000.0
13025,VZ,2016-12-31T00:00:00Z,2681000000.0
13026,VZ,2017-12-31T00:00:00Z,3217000000.0
13027,VZ,2018-12-31T00:00:00Z,5583000000.0
13028,VZ,2019-12-31T00:00:00Z,7617000000.0
13029,VZ,2020-12-31T00:00:00Z,4518000000.0
13031,VFC,1983-12-31T00:00:00Z,
13032,VFC,1983-12-31T00:00:00Z,
13033,VFC,1983-12-31T00:00:00Z,
13034,VFC,1983-12-31T00:00:00Z,
13035,VFC,1983-12-31T00:00:00Z,
13036,VFC,1983-12-31T00:00:00Z,51968000.0
13037,VFC,1984-12-29T00:00:00Z,86423000.0
13038,VFC,1986-01-04T00:00:00Z,100324000.0
13039,VFC,1987-01-03T00:00:00Z,77534000.0
13040,VFC,1988-01-02T00:00:00Z,127704000.0
13041,VFC,1988-12-31T00:00:00Z,121913000.0
13042,VFC,1989-12-30T00:00:00Z,66353000.0
13043,VFC,1990-12-29T00:00:00Z,3689000.0
13044,VFC,1992-01-04T00:00:00Z,74481000.0
13045,VFC,1993-01-02T00:00:00Z,64223000.0
13046,VFC,1994-01-01T00:00:00Z,57674000.0
13047,VFC,1994-12-31T00:00:00Z,176877000.0
13048,VFC,1995-12-30T00:00:00Z,74085000.0
13049,VFC,1997-01-04T00:00:00Z,219956000.0
13050,VFC,1998-01-03T00:00:00Z,247788000.0
13051,VFC,1999-01-02T00:00:00Z,253060000.0
13052,VFC,2000-01-01T00:00:00Z,272902000.0
13053,VFC,2000-12-30T00:00:00Z,197859000.0
13054,VFC,2001-12-29T00:00:00Z,182109000.0
13055,VFC,2003-01-04T00:00:00Z,280162000.0
13056,VFC,2004-01-03T00:00:00Z,238390000.0
13057,VFC,2005-01-01T00:00:00Z,308303000.0
13058,VFC,2005-12-31T00:00:00Z,341138000.0
13059,VFC,2006-12-30T00:00:00Z,290119000.0
13060,VFC,2007-12-29T00:00:00Z,368653000.0
13061,VFC,2009-01-03T00:00:00Z,357290000.0
13062,VFC,2010-01-02T00:00:00Z,254889000.0
13063,VFC,2011-01-01T00:00:00Z,340191000.0
13064,VFC,2011-12-31T00:00:00Z,524454000.0
13065,VFC,2012-12-29T00:00:00Z,708035000.0
13066,VFC,2013-12-28T00:00:00Z,736114000.0
13067,VFC,2015-01-03T00:00:00Z,821679000.0
13068,VFC,2016-01-02T00:00:00Z,566883000.0
13069,VFC,2016-12-31T00:00:00Z,477010000.0
13070,VFC,2016-12-31T00:00:00Z,
13071,VFC,2019-03-30T00:00:00Z,134729000.0
13072,VFC,2020-03-28T00:00:00Z,-279332000.0
13073,VFC,2021-04-03T00:00:00Z,-406997000.0
13076,V,2004-09-30T00:00:00Z,
13077,V,2004-09-30T00:00:00Z,
13078,V,2004-09-30T00:00:00Z,
13079,V,2004-09-30T00:00:00Z,
13080,V,2004-09-30T00:00:00Z,
13081,V,2004-09-30T00:00:00Z,
13082,V,2004-09-30T00:00:00Z,
13083,V,2004-09-30T00:00:00Z,
13084,V,2004-09-30T00:00:00Z,
13085,V,2004-09-30T00:00:00Z,
13086,V,2004-09-30T00:00:00Z,
13087,V,2004-09-30T00:00:00Z,
13088,V,2004-09-30T00:00:00Z,
13089,V,2004-09-30T00:00:00Z,
13090,V,2004-09-30T00:00:00Z,
13091,V,2004-09-30T00:00:00Z,
13092,V,2004-09-30T00:00:00Z,
13093,V,2004-09-30T00:00:00Z,
13094,V,2004-09-30T00:00:00Z,
13095,V,2004-09-30T00:00:00Z,
13096,V,2004-09-30T00:00:00Z,
13097,V,2004-09-30T00:00:00Z,
13098,V,2004-09-30T00:00:00Z,
13099,V,2004-09-30T00:00:00Z,
13100,V,2004-09-30T00:00:00Z,
13101,V,2004-09-30T00:00:00Z,200600000.0
13102,V,2005-09-30T00:00:00Z,274213000.0
13103,V,2005-09-30T00:00:00Z,274213000.0
13104,V,2007-09-30T00:00:00Z,-1104960000.0
13105,V,2008-09-30T00:00:00Z,533000000.0
13106,V,2009-09-30T00:00:00Z,1954000000.0
13107,V,2010-09-30T00:00:00Z,2630000000.0
13108,V,2011-09-30T00:00:00Z,3158000000.0
13109,V,2012-09-30T00:00:00Z,1504000000.0
13110,V,2013-09-30T00:00:00Z,4042000000.0
13111,V,2014-09-30T00:00:00Z,4314000000.0
13112,V,2015-09-30T00:00:00Z,5231000000.0
13113,V,2016-09-30T00:00:00Z,4620000000.0
13114,V,2017-09-30T00:00:00Z,4969000000.0
13115,V,2018-09-30T00:00:00Z,8292000000.0
13116,V,2019-09-30T00:00:00Z,9711000000.0
13117,V,2020-09-30T00:00:00Z,8233000000.0
13118,V,2021-09-30T00:00:00Z,9612000000.0
13119,VMC,1986-12-31T00:00:00Z,
13120,VMC,1986-12-31T00:00:00Z,
13121,VMC,1986-12-31T00:00:00Z,
13122,VMC,1986-12-31T00:00:00Z,
13123,VMC,1986-12-31T00:00:00Z,
13124,VMC,1986-12-31T00:00:00Z,
13125,VMC,1986-12-31T00:00:00Z,
13126,VMC,1986-12-31T00:00:00Z,63704000.0
13127,VMC,1986-12-31T00:00:00Z,63704000.0
13128,VMC,1987-12-31T00:00:00Z,84323000.0
13129,VMC,1988-12-31T00:00:00Z,84481000.0
13130,VMC,1989-12-31T00:00:00Z,79531000.0
13131,VMC,1990-12-31T00:00:00Z,56670000.0
13132,VMC,1991-12-31T00:00:00Z,52996000.0
13133,VMC,1992-12-31T00:00:00Z,74039000.0
13134,VMC,1993-12-31T00:00:00Z,48736000.0
13135,VMC,1994-12-31T00:00:00Z,56472000.0
13136,VMC,1995-12-31T00:00:00Z,115895000.0
13137,VMC,1996-12-31T00:00:00Z,99686000.0
13138,VMC,1997-12-31T00:00:00Z,113502000.0
13139,VMC,1998-12-31T00:00:00Z,120427000.0
13140,VMC,1999-12-31T00:00:00Z,53421000.0
13141,VMC,2000-12-31T00:00:00Z,27084000.0
13142,VMC,2001-12-31T00:00:00Z,142134000.0
13143,VMC,2002-12-31T00:00:00Z,159900000.0
13144,VMC,2003-12-31T00:00:00Z,224179000.0
13145,VMC,2004-12-31T00:00:00Z,198992000.0
13146,VMC,2005-12-31T00:00:00Z,234335000.0
13147,VMC,2006-12-31T00:00:00Z,128335000.0
13148,VMC,2007-12-31T00:00:00Z,68571000.0
13149,VMC,2008-12-31T00:00:00Z,-174797000.0
13150,VMC,2009-12-31T00:00:00Z,132063000.0
13151,VMC,2010-12-31T00:00:00Z,65434000.0
13152,VMC,2011-12-31T00:00:00Z,89380000.0
13153,VMC,2012-12-31T00:00:00Z,171537000.0
13154,VMC,2013-12-31T00:00:00Z,36608000.0
13155,VMC,2014-12-31T00:00:00Z,249067000.0
13156,VMC,2015-12-31T00:00:00Z,164573000.0
13157,VMC,2016-12-31T00:00:00Z,250598000.0
13158,VMC,2017-12-31T00:00:00Z,17581000.0
13159,VMC,2018-12-31T00:00:00Z,247013000.0
13160,VMC,2019-12-31T00:00:00Z,449032000.0
13161,VMC,2020-12-31T00:00:00Z,442391000.0
13162,WAB,1992-12-31T00:00:00Z,
13163,WAB,1992-12-31T00:00:00Z,
13164,WAB,1992-12-31T00:00:00Z,
13165,WAB,1992-12-31T00:00:00Z,
13166,WAB,1992-12-31T00:00:00Z,
13167,WAB,1992-12-31T00:00:00Z,
13168,WAB,1992-12-31T00:00:00Z,
13169,WAB,1992-12-31T00:00:00Z,
13170,WAB,1992-12-31T00:00:00Z,
13171,WAB,1992-12-31T00:00:00Z,
13172,WAB,1992-12-31T00:00:00Z,
13173,WAB,1992-12-31T00:00:00Z,
13174,WAB,1992-12-31T00:00:00Z,
13175,WAB,1992-12-31T00:00:00Z,
13176,WAB,1992-12-31T00:00:00Z,22334000.0
13177,WAB,1993-12-31T00:00:00Z,36869000.0
13178,WAB,1994-12-31T00:00:00Z,44284000.0
13179,WAB,1995-12-31T00:00:00Z,42029000.0
13180,WAB,1996-12-31T00:00:00Z,40981000.0
13181,WAB,1997-12-31T00:00:00Z,46924000.0
13182,WAB,1998-12-31T00:00:00Z,51648000.0
13183,WAB,1999-12-31T00:00:00Z,31093000.0
13184,WAB,2000-12-31T00:00:00Z,18090000.0
13185,WAB,2001-12-31T00:00:00Z,24668000.0
13186,WAB,2002-12-31T00:00:00Z,25878000.0
13187,WAB,2003-12-31T00:00:00Z,27431000.0
13188,WAB,2004-12-31T00:00:00Z,37135000.0
13189,WAB,2005-12-31T00:00:00Z,57923000.0
13190,WAB,2006-12-31T00:00:00Z,88807000.0
13191,WAB,2007-12-31T00:00:00Z,116024000.0
13192,WAB,2008-12-31T00:00:00Z,138599000.0
13193,WAB,2009-12-31T00:00:00Z,130399000.0
13194,WAB,2010-12-31T00:00:00Z,138915000.0
13195,WAB,2011-12-31T00:00:00Z,173225000.0
13196,WAB,2012-12-31T00:00:00Z,244535000.0
13197,WAB,2013-12-31T00:00:00Z,289546000.0
13198,WAB,2014-12-31T00:00:00Z,346033000.0
13199,WAB,2015-12-31T00:00:00Z,386971000.0
13200,WAB,2016-12-31T00:00:00Z,300556000.0
13201,WAB,2017-12-31T00:00:00Z,265354000.0
13202,WAB,2018-12-31T00:00:00Z,246218000.0
13203,WAB,2019-12-31T00:00:00Z,460900000.0
13204,WAB,2020-12-31T00:00:00Z,656700000.0
13206,WMT,1987-01-31T00:00:00Z,
13207,WMT,1987-01-31T00:00:00Z,
13208,WMT,1987-01-31T00:00:00Z,
13209,WMT,1987-01-31T00:00:00Z,
13210,WMT,1987-01-31T00:00:00Z,
13211,WMT,1987-01-31T00:00:00Z,
13212,WMT,1987-01-31T00:00:00Z,
13213,WMT,1987-01-31T00:00:00Z,
13214,WMT,1987-01-31T00:00:00Z,121949000.0
13215,WMT,1988-01-31T00:00:00Z,197900000.0
13216,WMT,1989-01-31T00:00:00Z,367630000.0
13217,WMT,1990-01-31T00:00:00Z,266213000.0
13218,WMT,1991-01-31T00:00:00Z,90451000.0
13219,WMT,1992-01-31T00:00:00Z,83477000.0
13220,WMT,1993-01-31T00:00:00Z,-1353796000.0
13221,WMT,1994-01-31T00:00:00Z,-760543000.0
13222,WMT,1995-01-31T00:00:00Z,-374000000.0
13223,WMT,1996-01-31T00:00:00Z,33000000.0
13224,WMT,1997-01-31T00:00:00Z,1422000000.0
13225,WMT,1998-01-31T00:00:00Z,1991000000.0
13226,WMT,1999-01-31T00:00:00Z,2028000000.0
13227,WMT,2000-01-31T00:00:00Z,1047000000.0
13228,WMT,2001-01-31T00:00:00Z,180000000.0
13229,WMT,2002-01-31T00:00:00Z,-203000000.0
13230,WMT,2003-01-31T00:00:00Z,802000000.0
13231,WMT,2004-01-31T00:00:00Z,1050000000.0
13232,WMT,2005-01-31T00:00:00Z,-101000000.0
13233,WMT,2006-01-31T00:00:00Z,-664000000.0
13234,WMT,2007-01-31T00:00:00Z,-354000000.0
13235,WMT,2008-01-31T00:00:00Z,1063000000.0
13236,WMT,2009-01-31T00:00:00Z,5228000000.0
13237,WMT,2010-01-31T00:00:00Z,5718000000.0
13238,WMT,2011-01-31T00:00:00Z,6464000000.0
13239,WMT,2012-01-31T00:00:00Z,5980000000.0
13240,WMT,2013-01-31T00:00:00Z,7946000000.0
13241,WMT,2014-01-31T00:00:00Z,6167000000.0
13242,WMT,2015-01-31T00:00:00Z,7628000000.0
13243,WMT,2016-01-31T00:00:00Z,6763000000.0
13244,WMT,2017-01-31T00:00:00Z,7538000000.0
13245,WMT,2018-01-31T00:00:00Z,4677000000.0
13246,WMT,2019-01-31T00:00:00Z,1875000000.0
13247,WMT,2020-01-31T00:00:00Z,9448000000.0
13248,WMT,2021-01-31T00:00:00Z,8526000000.0
13250,WM,1986-12-31T00:00:00Z,
13251,WM,1986-12-31T00:00:00Z,
13252,WM,1986-12-31T00:00:00Z,
13253,WM,1986-12-31T00:00:00Z,
13254,WM,1986-12-31T00:00:00Z,
13255,WM,1986-12-31T00:00:00Z,
13256,WM,1986-12-31T00:00:00Z,
13257,WM,1986-12-31T00:00:00Z,
13258,WM,1986-12-31T00:00:00Z,-197000.0
13259,WM,1987-12-31T00:00:00Z,-123000.0
13260,WM,1988-12-31T00:00:00Z,-1478000.0
13261,WM,1989-12-31T00:00:00Z,182000.0
13262,WM,1990-12-31T00:00:00Z,2103000.0
13263,WM,1992-12-31T00:00:00Z,30018000.0
13264,WM,1992-12-31T00:00:00Z,30018000.0
13265,WM,1993-12-31T00:00:00Z,85617000.0
13266,WM,1994-12-31T00:00:00Z,-48468000.0
13267,WM,1995-12-31T00:00:00Z,-53460000.0
13268,WM,1996-12-31T00:00:00Z,-437745000.0
13269,WM,1997-12-31T00:00:00Z,-1425561000.0
13270,WM,1998-12-31T00:00:00Z,-1175101000.0
13271,WM,1999-12-31T00:00:00Z,-383931000.0
13272,WM,2000-12-31T00:00:00Z,-206000000.0
13273,WM,2001-12-31T00:00:00Z,384000000.0
13274,WM,2002-12-31T00:00:00Z,749000000.0
13275,WM,2003-12-31T00:00:00Z,778000000.0
13276,WM,2004-12-31T00:00:00Z,577000000.0
13277,WM,2005-12-31T00:00:00Z,914000000.0
13278,WM,2006-12-31T00:00:00Z,678000000.0
13279,WM,2007-12-31T00:00:00Z,762000000.0
13280,WM,2008-12-31T00:00:00Z,614000000.0
13281,WM,2009-12-31T00:00:00Z,478000000.0
13282,WM,2010-12-31T00:00:00Z,488000000.0
13283,WM,2011-12-31T00:00:00Z,277000000.0
13284,WM,2012-12-31T00:00:00Z,-11000000.0
13285,WM,2013-12-31T00:00:00Z,-491000000.0
13286,WM,2014-12-31T00:00:00Z,786000000.0
13287,WM,2015-12-31T00:00:00Z,69000000.0
13288,WM,2016-12-31T00:00:00Z,416000000.0
13289,WM,2017-12-31T00:00:00Z,1661000000.0
13290,WM,2018-12-31T00:00:00Z,892000000.0
13291,WM,2019-12-31T00:00:00Z,551000000.0
13292,WM,2020-12-31T00:00:00Z,608000000.0
13293,WAT,1992-12-31T00:00:00Z,
13294,WAT,1992-12-31T00:00:00Z,
13295,WAT,1992-12-31T00:00:00Z,
13296,WAT,1992-12-31T00:00:00Z,
13297,WAT,1992-12-31T00:00:00Z,
13298,WAT,1992-12-31T00:00:00Z,
13299,WAT,1992-12-31T00:00:00Z,
13300,WAT,1992-12-31T00:00:00Z,
13301,WAT,1992-12-31T00:00:00Z,
13302,WAT,1992-12-31T00:00:00Z,
13303,WAT,1992-12-31T00:00:00Z,
13304,WAT,1992-12-31T00:00:00Z,
13305,WAT,1992-12-31T00:00:00Z,
13306,WAT,1992-12-31T00:00:00Z,
13307,WAT,1992-12-31T00:00:00Z,16392000.0
13308,WAT,1993-12-31T00:00:00Z,9333000.0
13309,WAT,1994-12-31T00:00:00Z,-77430000.0
13310,WAT,1995-12-31T00:00:00Z,-1524000.0
13311,WAT,1996-12-31T00:00:00Z,19669000.0
13312,WAT,1997-12-31T00:00:00Z,-6145000.0
13313,WAT,1998-12-31T00:00:00Z,76987000.0
13314,WAT,1999-12-31T00:00:00Z,121191000.0
13315,WAT,2000-12-31T00:00:00Z,145202000.0
13316,WAT,2001-12-31T00:00:00Z,99914000.0
13317,WAT,2002-12-31T00:00:00Z,143897000.0
13318,WAT,2003-12-31T00:00:00Z,170188000.0
13319,WAT,2004-12-31T00:00:00Z,199792000.0
13320,WAT,2005-12-31T00:00:00Z,194599000.0
13321,WAT,2006-12-31T00:00:00Z,216938000.0
13322,WAT,2007-12-31T00:00:00Z,261047000.0
13323,WAT,2008-12-31T00:00:00Z,318685000.0
13324,WAT,2009-12-31T00:00:00Z,286789000.0
13325,WAT,2010-12-31T00:00:00Z,381581000.0
13326,WAT,2011-12-31T00:00:00Z,413919000.0
13327,WAT,2012-12-31T00:00:00Z,425525000.0
13328,WAT,2013-12-31T00:00:00Z,411718000.0
13329,WAT,2014-12-31T00:00:00Z,419765000.0
13330,WAT,2015-12-31T00:00:00Z,456328000.0
13331,WAT,2016-12-31T00:00:00Z,523220000.0
13332,WAT,2017-12-31T00:00:00Z,586288000.0
13333,WAT,2018-12-31T00:00:00Z,576073000.0
13334,WAT,2019-12-31T00:00:00Z,530442000.0
13335,WAT,2020-12-31T00:00:00Z,474872000.0
13336,WEC,1986-12-31T00:00:00Z,
13337,WEC,1986-12-31T00:00:00Z,
13338,WEC,1986-12-31T00:00:00Z,
13339,WEC,1986-12-31T00:00:00Z,
13340,WEC,1986-12-31T00:00:00Z,
13341,WEC,1986-12-31T00:00:00Z,
13342,WEC,1986-12-31T00:00:00Z,
13343,WEC,1986-12-31T00:00:00Z,
13344,WEC,1986-12-31T00:00:00Z,99024000.0
13345,WEC,1987-12-31T00:00:00Z,-156795000.0
13346,WEC,1988-12-31T00:00:00Z,71648000.0
13347,WEC,1989-12-31T00:00:00Z,29364000.0
13348,WEC,1990-12-31T00:00:00Z,15619000.0
13349,WEC,1991-12-31T00:00:00Z,-27489000.0
13350,WEC,1992-12-31T00:00:00Z,-119533000.0
13351,WEC,1993-12-31T00:00:00Z,-148485000.0
13352,WEC,1994-12-31T00:00:00Z,-14560000.0
13353,WEC,1995-12-31T00:00:00Z,-13466000.0
13354,WEC,1996-12-31T00:00:00Z,-135499000.0
13355,WEC,1997-12-31T00:00:00Z,-217011000.0
13356,WEC,1998-12-31T00:00:00Z,-155900000.0
13357,WEC,1999-12-31T00:00:00Z,-244400000.0
13358,WEC,2000-12-31T00:00:00Z,-285800000.0
13359,WEC,2001-12-31T00:00:00Z,-215700000.0
13360,WEC,2002-12-31T00:00:00Z,-184000000.0
13361,WEC,2003-12-31T00:00:00Z,-219300000.0
13362,WEC,2004-12-31T00:00:00Z,-195200000.0
13363,WEC,2005-12-31T00:00:00Z,-212400000.0
13364,WEC,2006-12-31T00:00:00Z,-397400000.0
13365,WEC,2007-12-31T00:00:00Z,-663500000.0
13366,WEC,2008-12-31T00:00:00Z,-581500000.0
13367,WEC,2009-12-31T00:00:00Z,-253700000.0
13368,WEC,2010-12-31T00:00:00Z,-225200000.0
13369,WEC,2011-12-31T00:00:00Z,-229800000.0
13370,WEC,2012-12-31T00:00:00Z,-72800000.0
13371,WEC,2013-12-31T00:00:00Z,-38700000.0
13372,WEC,2014-12-31T00:00:00Z,-80400000.0
13373,WEC,2015-12-31T00:00:00Z,-499600000.0
13374,WEC,2016-12-31T00:00:00Z,-347000000.0
13375,WEC,2017-12-31T00:00:00Z,-820400000.0
13376,WEC,2018-12-31T00:00:00Z,-907900000.0
13377,WEC,2019-12-31T00:00:00Z,-945500000.0
13378,WEC,2020-12-31T00:00:00Z,-860700000.0
13379,WFC,1986-12-31T00:00:00Z,
13380,WFC,1986-12-31T00:00:00Z,
13381,WFC,1986-12-31T00:00:00Z,
13382,WFC,1986-12-31T00:00:00Z,
13383,WFC,1986-12-31T00:00:00Z,
13384,WFC,1986-12-31T00:00:00Z,
13385,WFC,1986-12-31T00:00:00Z,
13386,WFC,1986-12-31T00:00:00Z,
13387,WFC,1986-12-31T00:00:00Z,58700000.0
13388,WFC,1987-12-31T00:00:00Z,-2049500000.0
13389,WFC,1988-12-31T00:00:00Z,-2192763000.0
13390,WFC,1989-12-31T00:00:00Z,111962000.0
13391,WFC,1991-12-31T00:00:00Z,287900000.0
13392,WFC,1991-12-31T00:00:00Z,287900000.0
13393,WFC,1992-12-31T00:00:00Z,239800000.0
13394,WFC,1993-12-31T00:00:00Z,342300000.0
13395,WFC,1994-12-31T00:00:00Z,470700000.0
13396,WFC,1995-12-31T00:00:00Z,682100000.0
13397,WFC,1996-12-31T00:00:00Z,1244458000.0
13398,WFC,1997-12-31T00:00:00Z,862734000.0
13399,WFC,1998-12-31T00:00:00Z,2361000000.0
13400,WFC,1999-12-31T00:00:00Z,2418000000.0
13401,WFC,2000-12-31T00:00:00Z,2753000000.0
13402,WFC,2001-12-31T00:00:00Z,1722000000.0
13403,WFC,2002-12-31T00:00:00Z,6634000000.0
13404,WFC,2003-12-31T00:00:00Z,4099000000.0
13405,WFC,2004-12-31T00:00:00Z,5924000000.0
13406,WFC,2005-12-31T00:00:00Z,8457000000.0
13407,WFC,2006-12-31T00:00:00Z,8000000000.0
13408,WFC,2007-12-31T00:00:00Z,5842000000.0
13409,WFC,2008-12-31T00:00:00Z,-231000000.0
13410,WFC,2009-12-31T00:00:00Z,6920000000.0
13411,WFC,2010-12-31T00:00:00Z,12075000000.0
13412,WFC,2011-12-31T00:00:00Z,14194000000.0
13413,WFC,2012-12-31T00:00:00Z,15820000000.0
13414,WFC,2013-12-31T00:00:00Z,17558000000.0
13415,WFC,2014-12-31T00:00:00Z,16744000000.0
13416,WFC,2015-12-31T00:00:00Z,16314000000.0
13417,WFC,2016-12-31T00:00:00Z,16412000000.0
13418,WFC,2017-12-31T00:00:00Z,14711000000.0
13419,WFC,2018-12-31T00:00:00Z,17615000000.0
13420,WFC,2019-12-31T00:00:00Z,16080000000.0
13421,WFC,2020-12-31T00:00:00Z,4665000000.0
13423,WST,1983-12-31T00:00:00Z,
13424,WST,1983-12-31T00:00:00Z,
13425,WST,1983-12-31T00:00:00Z,
13426,WST,1983-12-31T00:00:00Z,
13427,WST,1983-12-31T00:00:00Z,
13428,WST,1983-12-31T00:00:00Z,3828000.0
13429,WST,1984-12-31T00:00:00Z,-1208000.0
13430,WST,1985-12-31T00:00:00Z,1659000.0
13431,WST,1986-12-31T00:00:00Z,-2325000.0
13432,WST,1987-12-31T00:00:00Z,-18068000.0
13433,WST,1988-12-31T00:00:00Z,548000.0
13434,WST,1989-12-31T00:00:00Z,2124000.0
13435,WST,1990-12-31T00:00:00Z,-13610000.0
13436,WST,1991-12-31T00:00:00Z,-19703000.0
13437,WST,1992-12-31T00:00:00Z,15527000.0
13438,WST,1993-12-31T00:00:00Z,4700000.0
13439,WST,1994-12-31T00:00:00Z,17500000.0
13440,WST,1995-12-31T00:00:00Z,18800000.0
13441,WST,1996-12-31T00:00:00Z,5300000.0
13442,WST,1997-12-31T00:00:00Z,32200000.0
13443,WST,1998-12-31T00:00:00Z,-12300000.0
13444,WST,1999-12-31T00:00:00Z,16500000.0
13445,WST,2000-12-31T00:00:00Z,-7100000.0
13446,WST,2001-12-31T00:00:00Z,-3300000.0
13447,WST,2002-12-31T00:00:00Z,7000000.0
13448,WST,2003-12-31T00:00:00Z,-2400000.0
13449,WST,2004-12-31T00:00:00Z,-8800000.0
13450,WST,2005-12-31T00:00:00Z,18100000.0
13451,WST,2006-12-31T00:00:00Z,6000000.0
13452,WST,2007-12-31T00:00:00Z,-26400000.0
13453,WST,2008-12-31T00:00:00Z,-12300000.0
13454,WST,2009-12-31T00:00:00Z,9400000.0
13455,WST,2010-12-31T00:00:00Z,38300000.0
13456,WST,2011-12-31T00:00:00Z,24600000.0
13457,WST,2012-12-31T00:00:00Z,-4100000.0
13458,WST,2013-12-31T00:00:00Z,9500000.0
13459,WST,2014-12-31T00:00:00Z,70600000.0
13460,WST,2015-12-31T00:00:00Z,15700000.0
13461,WST,2016-12-31T00:00:00Z,20100000.0
13462,WST,2017-12-31T00:00:00Z,150200000.0
13463,WST,2018-12-31T00:00:00Z,154400000.0
13464,WST,2019-12-31T00:00:00Z,164700000.0
13465,WST,2020-12-31T00:00:00Z,215400000.0
13467,WRK,1991-09-30T00:00:00Z,
13468,WRK,1991-09-30T00:00:00Z,
13469,WRK,1991-09-30T00:00:00Z,
13470,WRK,1991-09-30T00:00:00Z,
13471,WRK,1991-09-30T00:00:00Z,
13472,WRK,1991-09-30T00:00:00Z,
13473,WRK,1991-09-30T00:00:00Z,
13474,WRK,1991-09-30T00:00:00Z,
13475,WRK,1991-09-30T00:00:00Z,
13476,WRK,1991-09-30T00:00:00Z,
13477,WRK,1991-09-30T00:00:00Z,
13478,WRK,1991-09-30T00:00:00Z,
13479,WRK,1991-09-30T00:00:00Z,24945000.0
13480,WRK,1992-09-30T00:00:00Z,21445000.0
13481,WRK,1993-09-30T00:00:00Z,1116000.0
13482,WRK,1994-09-30T00:00:00Z,505000.0
13483,WRK,1995-09-30T00:00:00Z,7657000.0
13484,WRK,1996-09-30T00:00:00Z,24219000.0
13485,WRK,1997-09-30T00:00:00Z,-1728000.0
13486,WRK,1998-09-30T00:00:00Z,29308000.0
13487,WRK,1999-09-30T00:00:00Z,18210000.0
13488,WRK,2000-09-30T00:00:00Z,-35220000.0
13489,WRK,2001-09-30T00:00:00Z,35857000.0
13490,WRK,2002-09-30T00:00:00Z,23152000.0
13491,WRK,2003-09-30T00:00:00Z,22954000.0
13492,WRK,2004-09-30T00:00:00Z,22928000.0
13493,WRK,2005-09-30T00:00:00Z,47354000.0
13494,WRK,2006-09-30T00:00:00Z,67000000.0
