,Instrument,Date,Cash and Short Term Investments
12467,ALGN.O,2009-12-31T00:00:00Z,186465000.0
12468,ALGN.O,2010-12-31T00:00:00Z,303279000.0
12469,ALGN.O,2011-12-31T00:00:00Z,248070000.0
12470,ALGN.O,2012-12-31T00:00:00Z,334871000.0
12471,ALGN.O,2013-12-31T00:00:00Z,369993000.0
12472,ALGN.O,2014-12-31T00:00:00Z,454658000.0
12473,ALGN.O,2015-12-31T00:00:00Z,527295000.0
12474,ALGN.O,2016-12-31T00:00:00Z,640256000.0
12475,ALGN.O,2017-12-31T00:00:00Z,721542000.0
12476,ALGN.O,2018-12-31T00:00:00Z,735359000.0
12477,ALGN.O,2019-12-31T00:00:00Z,868627000.0
12478,ALGN.O,2020-12-31T00:00:00Z,960843000.0
12480,LNT.O,1987-12-31T00:00:00Z,
12481,LNT.O,1987-12-31T00:00:00Z,
12482,LNT.O,1987-12-31T00:00:00Z,
12483,LNT.O,1987-12-31T00:00:00Z,
12484,LNT.O,1987-12-31T00:00:00Z,
12485,LNT.O,1987-12-31T00:00:00Z,
12486,LNT.O,1987-12-31T00:00:00Z,
12487,LNT.O,1987-12-31T00:00:00Z,
12488,LNT.O,1987-12-31T00:00:00Z,
12489,LNT.O,1987-12-31T00:00:00Z,2328000.0
12490,LNT.O,1988-12-31T00:00:00Z,3971000.0
12491,LNT.O,1989-12-31T00:00:00Z,5092000.0
12492,LNT.O,1991-12-31T00:00:00Z,6604000.0
12493,LNT.O,1991-12-31T00:00:00Z,6604000.0
12494,LNT.O,1992-12-31T00:00:00Z,4338000.0
12495,LNT.O,1993-12-31T00:00:00Z,19468000.0
12496,LNT.O,1994-12-31T00:00:00Z,7273000.0
12497,LNT.O,1995-12-31T00:00:00Z,11386000.0
12498,LNT.O,1996-12-31T00:00:00Z,11070000.0
12499,LNT.O,1997-12-31T00:00:00Z,27329000.0
12500,LNT.O,1998-12-31T00:00:00Z,31827000.0
12501,LNT.O,1999-12-31T00:00:00Z,113669000.0
12502,LNT.O,2000-12-31T00:00:00Z,148415000.0
12503,LNT.O,2001-12-31T00:00:00Z,68400000.0
12504,LNT.O,2002-12-31T00:00:00Z,62859000.0
12505,LNT.O,2003-12-31T00:00:00Z,240800000.0
12506,LNT.O,2004-12-31T00:00:00Z,202400000.0
12507,LNT.O,2005-12-31T00:00:00Z,205300000.0
12508,LNT.O,2006-12-31T00:00:00Z,265200000.0
12509,LNT.O,2007-12-31T00:00:00Z,745600000.0
12510,LNT.O,2008-12-31T00:00:00Z,346900000.0
12511,LNT.O,2009-12-31T00:00:00Z,175300000.0
12512,LNT.O,2010-12-31T00:00:00Z,159300000.0
12513,LNT.O,2011-12-31T00:00:00Z,11400000.0
12514,LNT.O,2012-12-31T00:00:00Z,21200000.0
12515,LNT.O,2013-12-31T00:00:00Z,9800000.0
12516,LNT.O,2014-12-31T00:00:00Z,56900000.0
12517,LNT.O,2015-12-31T00:00:00Z,5800000.0
12518,LNT.O,2016-12-31T00:00:00Z,8200000.0
12519,LNT.O,2017-12-31T00:00:00Z,27900000.0
12520,LNT.O,2018-12-31T00:00:00Z,20900000.0
12521,LNT.O,2019-12-31T00:00:00Z,16300000.0
12522,LNT.O,2020-12-31T00:00:00Z,54000000.0
12523,GOOGL.O,2002-12-31T00:00:00Z,
12524,GOOGL.O,2002-12-31T00:00:00Z,
12525,GOOGL.O,2002-12-31T00:00:00Z,
12526,GOOGL.O,2002-12-31T00:00:00Z,
12527,GOOGL.O,2002-12-31T00:00:00Z,
12528,GOOGL.O,2002-12-31T00:00:00Z,
12529,GOOGL.O,2002-12-31T00:00:00Z,
12530,GOOGL.O,2002-12-31T00:00:00Z,
12531,GOOGL.O,2002-12-31T00:00:00Z,
12532,GOOGL.O,2002-12-31T00:00:00Z,
12533,GOOGL.O,2002-12-31T00:00:00Z,
12534,GOOGL.O,2002-12-31T00:00:00Z,
12535,GOOGL.O,2002-12-31T00:00:00Z,
12536,GOOGL.O,2002-12-31T00:00:00Z,
12537,GOOGL.O,2002-12-31T00:00:00Z,
12538,GOOGL.O,2002-12-31T00:00:00Z,
12539,GOOGL.O,2002-12-31T00:00:00Z,
12540,GOOGL.O,2002-12-31T00:00:00Z,
12541,GOOGL.O,2002-12-31T00:00:00Z,
12542,GOOGL.O,2002-12-31T00:00:00Z,
12543,GOOGL.O,2002-12-31T00:00:00Z,
12544,GOOGL.O,2002-12-31T00:00:00Z,
12545,GOOGL.O,2002-12-31T00:00:00Z,
12546,GOOGL.O,2002-12-31T00:00:00Z,146331000.0
12547,GOOGL.O,2002-12-31T00:00:00Z,146331000.0
12548,GOOGL.O,2003-12-31T00:00:00Z,334718000.0
12549,GOOGL.O,2004-12-31T00:00:00Z,2132297000.0
12550,GOOGL.O,2005-12-31T00:00:00Z,8034247000.0
12551,GOOGL.O,2006-12-31T00:00:00Z,11243914000.0
12552,GOOGL.O,2007-12-31T00:00:00Z,14218613000.0
12553,GOOGL.O,2008-12-31T00:00:00Z,15845771000.0
12554,GOOGL.O,2009-12-31T00:00:00Z,24484775000.0
12555,GOOGL.O,2010-12-31T00:00:00Z,34975000000.0
12556,GOOGL.O,2011-12-31T00:00:00Z,44626000000.0
12557,GOOGL.O,2012-12-31T00:00:00Z,48088000000.0
12558,GOOGL.O,2013-12-31T00:00:00Z,58717000000.0
12559,GOOGL.O,2014-12-31T00:00:00Z,64395000000.0
12560,GOOGL.O,2015-12-31T00:00:00Z,73066000000.0
12561,GOOGL.O,2016-12-31T00:00:00Z,86333000000.0
12562,GOOGL.O,2017-12-31T00:00:00Z,101871000000.0
12563,GOOGL.O,2018-12-31T00:00:00Z,109140000000.0
12564,GOOGL.O,2019-12-31T00:00:00Z,119675000000.0
12565,GOOGL.O,2020-12-31T00:00:00Z,136694000000.0
12566,GOOG.O,2002-12-31T00:00:00Z,
12567,GOOG.O,2002-12-31T00:00:00Z,
12568,GOOG.O,2002-12-31T00:00:00Z,
12569,GOOG.O,2002-12-31T00:00:00Z,
12570,GOOG.O,2002-12-31T00:00:00Z,
12571,GOOG.O,2002-12-31T00:00:00Z,
12572,GOOG.O,2002-12-31T00:00:00Z,
12573,GOOG.O,2002-12-31T00:00:00Z,
12574,GOOG.O,2002-12-31T00:00:00Z,
12575,GOOG.O,2002-12-31T00:00:00Z,
12576,GOOG.O,2002-12-31T00:00:00Z,
12577,GOOG.O,2002-12-31T00:00:00Z,
12578,GOOG.O,2002-12-31T00:00:00Z,
12579,GOOG.O,2002-12-31T00:00:00Z,
12580,GOOG.O,2002-12-31T00:00:00Z,
12581,GOOG.O,2002-12-31T00:00:00Z,
12582,GOOG.O,2002-12-31T00:00:00Z,
12583,GOOG.O,2002-12-31T00:00:00Z,
12584,GOOG.O,2002-12-31T00:00:00Z,
12585,GOOG.O,2002-12-31T00:00:00Z,
12586,GOOG.O,2002-12-31T00:00:00Z,
12587,GOOG.O,2002-12-31T00:00:00Z,
12588,GOOG.O,2002-12-31T00:00:00Z,
12589,GOOG.O,2002-12-31T00:00:00Z,146331000.0
12590,GOOG.O,2002-12-31T00:00:00Z,146331000.0
12591,GOOG.O,2003-12-31T00:00:00Z,334718000.0
12592,GOOG.O,2004-12-31T00:00:00Z,2132297000.0
12593,GOOG.O,2005-12-31T00:00:00Z,8034247000.0
12594,GOOG.O,2006-12-31T00:00:00Z,11243914000.0
12595,GOOG.O,2007-12-31T00:00:00Z,14218613000.0
12596,GOOG.O,2008-12-31T00:00:00Z,15845771000.0
12597,GOOG.O,2009-12-31T00:00:00Z,24484775000.0
12598,GOOG.O,2010-12-31T00:00:00Z,34975000000.0
12599,GOOG.O,2011-12-31T00:00:00Z,44626000000.0
12600,GOOG.O,2012-12-31T00:00:00Z,48088000000.0
12601,GOOG.O,2013-12-31T00:00:00Z,58717000000.0
12602,GOOG.O,2014-12-31T00:00:00Z,64395000000.0
12603,GOOG.O,2015-12-31T00:00:00Z,73066000000.0
12604,GOOG.O,2016-12-31T00:00:00Z,86333000000.0
12605,GOOG.O,2017-12-31T00:00:00Z,101871000000.0
12606,GOOG.O,2018-12-31T00:00:00Z,109140000000.0
12607,GOOG.O,2019-12-31T00:00:00Z,119675000000.0
12608,GOOG.O,2020-12-31T00:00:00Z,136694000000.0
12609,AMZN.O,1995-12-31T00:00:00Z,
12610,AMZN.O,1995-12-31T00:00:00Z,
12611,AMZN.O,1995-12-31T00:00:00Z,
12612,AMZN.O,1995-12-31T00:00:00Z,
12613,AMZN.O,1995-12-31T00:00:00Z,
12614,AMZN.O,1995-12-31T00:00:00Z,
12615,AMZN.O,1995-12-31T00:00:00Z,
12616,AMZN.O,1995-12-31T00:00:00Z,
12617,AMZN.O,1995-12-31T00:00:00Z,
12618,AMZN.O,1995-12-31T00:00:00Z,
12619,AMZN.O,1995-12-31T00:00:00Z,
12620,AMZN.O,1995-12-31T00:00:00Z,
12621,AMZN.O,1995-12-31T00:00:00Z,
12622,AMZN.O,1995-12-31T00:00:00Z,
12623,AMZN.O,1995-12-31T00:00:00Z,
12624,AMZN.O,1995-12-31T00:00:00Z,
12625,AMZN.O,1995-12-31T00:00:00Z,996000.0
12626,AMZN.O,1996-12-31T00:00:00Z,6248000.0
12627,AMZN.O,1996-12-31T00:00:00Z,6248000.0
12628,AMZN.O,1997-12-31T00:00:00Z,125375000.0
12629,AMZN.O,1998-12-31T00:00:00Z,373445000.0
12630,AMZN.O,1999-12-31T00:00:00Z,706188000.0
12631,AMZN.O,2000-12-31T00:00:00Z,1100522000.0
12632,AMZN.O,2001-12-31T00:00:00Z,996585000.0
12633,AMZN.O,2002-12-31T00:00:00Z,1300969000.0
12634,AMZN.O,2003-12-31T00:00:00Z,1394823000.0
12635,AMZN.O,2004-12-31T00:00:00Z,1779199000.0
12636,AMZN.O,2005-12-31T00:00:00Z,2000000000.0
12637,AMZN.O,2006-12-31T00:00:00Z,2019000000.0
12638,AMZN.O,2007-12-31T00:00:00Z,3112000000.0
12639,AMZN.O,2008-12-31T00:00:00Z,3727000000.0
12640,AMZN.O,2009-12-31T00:00:00Z,6366000000.0
12641,AMZN.O,2010-12-31T00:00:00Z,8762000000.0
12642,AMZN.O,2011-12-31T00:00:00Z,9576000000.0
12643,AMZN.O,2012-12-31T00:00:00Z,11448000000.0
12644,AMZN.O,2013-12-31T00:00:00Z,12447000000.0
12645,AMZN.O,2014-12-31T00:00:00Z,17416000000.0
12646,AMZN.O,2015-12-31T00:00:00Z,19808000000.0
12647,AMZN.O,2016-12-31T00:00:00Z,25981000000.0
12648,AMZN.O,2017-12-31T00:00:00Z,30986000000.0
12649,AMZN.O,2018-12-31T00:00:00Z,41250000000.0
12650,AMZN.O,2019-12-31T00:00:00Z,55021000000.0
12651,AMZN.O,2020-12-31T00:00:00Z,84396000000.0
12653,AMD.O,1983-03-27T00:00:00Z,
12654,AMD.O,1983-03-27T00:00:00Z,
12655,AMD.O,1983-03-27T00:00:00Z,
12656,AMD.O,1983-03-27T00:00:00Z,
12657,AMD.O,1983-03-27T00:00:00Z,28867000.0
12658,AMD.O,1984-03-25T00:00:00Z,35043000.0
12659,AMD.O,1984-03-25T00:00:00Z,35043000.0
12660,AMD.O,1985-12-29T00:00:00Z,73331000.0
12661,AMD.O,1986-12-28T00:00:00Z,111226000.0
12662,AMD.O,1987-12-27T00:00:00Z,235155000.0
12663,AMD.O,1988-12-30T00:00:00Z,286779000.0
12664,AMD.O,1989-12-31T00:00:00Z,278786000.0
12665,AMD.O,1990-12-30T00:00:00Z,115073000.0
12666,AMD.O,1991-12-29T00:00:00Z,301384000.0
12667,AMD.O,1992-12-27T00:00:00Z,363783000.0
12668,AMD.O,1993-12-26T00:00:00Z,488198000.0
12669,AMD.O,1994-12-25T00:00:00Z,377854000.0
12670,AMD.O,1996-12-29T00:00:00Z,386198000.0
12671,AMD.O,1996-12-29T00:00:00Z,386198000.0
12672,AMD.O,1997-12-28T00:00:00Z,467032000.0
12673,AMD.O,1998-12-27T00:00:00Z,697025000.0
12674,AMD.O,1999-12-26T00:00:00Z,596511000.0
12675,AMD.O,2000-12-31T00:00:00Z,1293165000.0
12676,AMD.O,2001-12-30T00:00:00Z,869997000.0
12677,AMD.O,2002-12-29T00:00:00Z,1006655000.0
12678,AMD.O,2003-12-28T00:00:00Z,1313367000.0
12679,AMD.O,2004-12-26T00:00:00Z,1195559000.0
12680,AMD.O,2005-12-25T00:00:00Z,1795000000.0
12681,AMD.O,2006-12-31T00:00:00Z,1541000000.0
12682,AMD.O,2007-12-29T00:00:00Z,1889000000.0
12683,AMD.O,2008-12-27T00:00:00Z,1096000000.0
12684,AMD.O,2009-12-26T00:00:00Z,2676000000.0
12685,AMD.O,2010-12-25T00:00:00Z,1789000000.0
12686,AMD.O,2011-12-31T00:00:00Z,1765000000.0
12687,AMD.O,2012-12-29T00:00:00Z,1002000000.0
12688,AMD.O,2013-12-28T00:00:00Z,1097000000.0
12689,AMD.O,2014-12-27T00:00:00Z,1040000000.0
12690,AMD.O,2015-12-26T00:00:00Z,785000000.0
12691,AMD.O,2016-12-31T00:00:00Z,1264000000.0
12692,AMD.O,2017-12-30T00:00:00Z,1185000000.0
12693,AMD.O,2018-12-29T00:00:00Z,1156000000.0
12694,AMD.O,2019-12-28T00:00:00Z,1503000000.0
12695,AMD.O,2020-12-26T00:00:00Z,2290000000.0
12696,AAL.O,1983-12-31T00:00:00Z,
12697,AAL.O,1983-12-31T00:00:00Z,
12698,AAL.O,1983-12-31T00:00:00Z,
12699,AAL.O,1983-12-31T00:00:00Z,
12700,AAL.O,1983-12-31T00:00:00Z,
12701,AAL.O,1983-12-31T00:00:00Z,1070042000.0
12702,AAL.O,1984-12-31T00:00:00Z,1353683000.0
12703,AAL.O,1985-12-31T00:00:00Z,1357016000.0
12704,AAL.O,1986-12-31T00:00:00Z,1083430000.0
12705,AAL.O,1987-12-31T00:00:00Z,1012400000.0
12706,AAL.O,1988-12-31T00:00:00Z,1286600000.0
12707,AAL.O,1989-12-31T00:00:00Z,601200000.0
12708,AAL.O,1990-12-31T00:00:00Z,949300000.0
12709,AAL.O,1991-12-31T00:00:00Z,1249000000.0
12710,AAL.O,1992-12-31T00:00:00Z,858000000.0
12711,AAL.O,1993-12-31T00:00:00Z,586000000.0
12712,AAL.O,1994-12-31T00:00:00Z,777000000.0
12713,AAL.O,1996-12-31T00:00:00Z,1811000000.0
12714,AAL.O,1996-12-31T00:00:00Z,1811000000.0
12715,AAL.O,1997-12-31T00:00:00Z,2432000000.0
12716,AAL.O,1998-12-31T00:00:00Z,1535000000.0
12717,AAL.O,1999-12-31T00:00:00Z,1791000000.0
12718,AAL.O,2000-12-31T00:00:00Z,2233000000.0
12719,AAL.O,2001-12-31T00:00:00Z,2488000000.0
12720,AAL.O,2002-12-31T00:00:00Z,1950000000.0
12721,AAL.O,2003-12-31T00:00:00Z,2606000000.0
12722,AAL.O,2004-12-31T00:00:00Z,2929000000.0
12723,AAL.O,2005-12-31T00:00:00Z,3814000000.0
12724,AAL.O,2006-12-31T00:00:00Z,4715000000.0
12725,AAL.O,2007-12-31T00:00:00Z,4535000000.0
12726,AAL.O,2008-12-31T00:00:00Z,3107000000.0
12727,AAL.O,2009-12-31T00:00:00Z,4399000000.0
12728,AAL.O,2010-12-31T00:00:00Z,4496000000.0
12729,AAL.O,2011-12-31T00:00:00Z,4001000000.0
12730,AAL.O,2012-12-31T00:00:00Z,3892000000.0
12731,AAL.O,2013-12-31T00:00:00Z,9251000000.0
12732,AAL.O,2014-12-31T00:00:00Z,7303000000.0
12733,AAL.O,2015-12-31T00:00:00Z,6254000000.0
12734,AAL.O,2016-12-31T00:00:00Z,6359000000.0
12735,AAL.O,2017-12-31T00:00:00Z,5066000000.0
12736,AAL.O,2018-12-31T00:00:00Z,4760000000.0
12737,AAL.O,2019-12-31T00:00:00Z,3826000000.0
12738,AAL.O,2020-12-31T00:00:00Z,6864000000.0
12739,AEP.O,1983-12-31T00:00:00Z,
12740,AEP.O,1983-12-31T00:00:00Z,
12741,AEP.O,1983-12-31T00:00:00Z,
12742,AEP.O,1983-12-31T00:00:00Z,
12743,AEP.O,1983-12-31T00:00:00Z,
12744,AEP.O,1983-12-31T00:00:00Z,41876000.0
12745,AEP.O,1984-12-31T00:00:00Z,32523000.0
12746,AEP.O,1985-12-31T00:00:00Z,29734000.0
12747,AEP.O,1986-12-31T00:00:00Z,33884000.0
12748,AEP.O,1987-12-31T00:00:00Z,114969000.0
12749,AEP.O,1988-12-31T00:00:00Z,229793000.0
12750,AEP.O,1989-12-31T00:00:00Z,1104840000.0
12751,AEP.O,1991-12-31T00:00:00Z,88892000.0
12752,AEP.O,1991-12-31T00:00:00Z,88892000.0
12753,AEP.O,1992-12-31T00:00:00Z,128896000.0
12754,AEP.O,1993-12-31T00:00:00Z,42561000.0
12755,AEP.O,1994-12-31T00:00:00Z,62866000.0
12756,AEP.O,1995-12-31T00:00:00Z,79955000.0
12757,AEP.O,1996-12-31T00:00:00Z,57539000.0
12758,AEP.O,1997-12-31T00:00:00Z,91481000.0
12759,AEP.O,1998-12-31T00:00:00Z,172985000.0
12760,AEP.O,1999-12-31T00:00:00Z,609000000.0
12761,AEP.O,2000-12-31T00:00:00Z,342000000.0
12762,AEP.O,2001-12-31T00:00:00Z,224000000.0
12763,AEP.O,2002-12-31T00:00:00Z,1199000000.0
12764,AEP.O,2003-12-31T00:00:00Z,1182000000.0
12765,AEP.O,2004-12-31T00:00:00Z,595000000.0
12766,AEP.O,2005-12-31T00:00:00Z,528000000.0
12767,AEP.O,2006-12-31T00:00:00Z,726000000.0
12768,AEP.O,2007-12-31T00:00:00Z,543000000.0
12769,AEP.O,2008-12-31T00:00:00Z,738000000.0
12770,AEP.O,2009-12-31T00:00:00Z,853000000.0
12771,AEP.O,2010-12-31T00:00:00Z,710000000.0
12772,AEP.O,2011-12-31T00:00:00Z,515000000.0
12773,AEP.O,2012-12-31T00:00:00Z,603000000.0
12774,AEP.O,2013-12-31T00:00:00Z,471000000.0
12775,AEP.O,2014-12-31T00:00:00Z,548100000.0
12776,AEP.O,2015-12-31T00:00:00Z,563200000.0
12777,AEP.O,2016-12-31T00:00:00Z,542200000.0
12778,AEP.O,2017-12-31T00:00:00Z,376300000.0
12779,AEP.O,2018-12-31T00:00:00Z,393200000.0
12780,AEP.O,2019-12-31T00:00:00Z,449500000.0
12781,AEP.O,2020-12-31T00:00:00Z,593500000.0
12782,AMGN.O,1983-03-31T00:00:00Z,
12783,AMGN.O,1983-03-31T00:00:00Z,
12784,AMGN.O,1983-03-31T00:00:00Z,
12785,AMGN.O,1983-03-31T00:00:00Z,
12786,AMGN.O,1983-03-31T00:00:00Z,5120000.0
12787,AMGN.O,1984-03-31T00:00:00Z,37552000.0
12788,AMGN.O,1985-03-31T00:00:00Z,22272000.0
12789,AMGN.O,1986-03-31T00:00:00Z,66645000.0
12790,AMGN.O,1987-03-31T00:00:00Z,57644000.0
12791,AMGN.O,1988-03-31T00:00:00Z,105565000.0
12792,AMGN.O,1988-03-31T00:00:00Z,105565000.0
12793,AMGN.O,1990-12-31T00:00:00Z,170428000.0
12794,AMGN.O,1990-12-31T00:00:00Z,170428000.0
12795,AMGN.O,1991-12-31T00:00:00Z,377771000.0
12796,AMGN.O,1992-12-31T00:00:00Z,555414000.0
12797,AMGN.O,1993-12-31T00:00:00Z,723184000.0
12798,AMGN.O,1994-12-31T00:00:00Z,696681000.0
12799,AMGN.O,1995-12-31T00:00:00Z,1050300000.0
12800,AMGN.O,1996-12-31T00:00:00Z,1077000000.0
12801,AMGN.O,1997-12-31T00:00:00Z,1026500000.0
12802,AMGN.O,1998-12-31T00:00:00Z,1276000000.0
12803,AMGN.O,1999-12-31T00:00:00Z,1333000000.0
12804,AMGN.O,2000-12-31T00:00:00Z,2028100000.0
12805,AMGN.O,2001-12-31T00:00:00Z,2662200000.0
12806,AMGN.O,2002-12-31T00:00:00Z,4663900000.0
12807,AMGN.O,2003-12-31T00:00:00Z,5123000000.0
12808,AMGN.O,2004-12-31T00:00:00Z,5808000000.0
12809,AMGN.O,2005-12-31T00:00:00Z,5255000000.0
12810,AMGN.O,2006-12-31T00:00:00Z,6277000000.0
12811,AMGN.O,2007-12-31T00:00:00Z,7151000000.0
12812,AMGN.O,2008-12-31T00:00:00Z,9552000000.0
12813,AMGN.O,2009-12-31T00:00:00Z,13442000000.0
12814,AMGN.O,2010-12-31T00:00:00Z,17422000000.0
12815,AMGN.O,2011-12-31T00:00:00Z,20641000000.0
12816,AMGN.O,2012-12-31T00:00:00Z,24061000000.0
12817,AMGN.O,2013-12-31T00:00:00Z,19401000000.0
12818,AMGN.O,2014-12-31T00:00:00Z,27026000000.0
12819,AMGN.O,2015-12-31T00:00:00Z,31382000000.0
12820,AMGN.O,2016-12-31T00:00:00Z,38085000000.0
12821,AMGN.O,2017-12-31T00:00:00Z,41678000000.0
12822,AMGN.O,2018-12-31T00:00:00Z,29304000000.0
12823,AMGN.O,2019-12-31T00:00:00Z,8911000000.0
12824,AMGN.O,2020-12-31T00:00:00Z,10647000000.0
12825,ADI.O,1983-10-29T00:00:00Z,
12826,ADI.O,1983-10-29T00:00:00Z,
12827,ADI.O,1983-10-29T00:00:00Z,
12828,ADI.O,1983-10-29T00:00:00Z,
12829,ADI.O,1983-10-29T00:00:00Z,
12830,ADI.O,1983-10-29T00:00:00Z,24230000.0
12831,ADI.O,1984-11-03T00:00:00Z,13809000.0
12832,ADI.O,1985-11-02T00:00:00Z,11263000.0
12833,ADI.O,1986-11-01T00:00:00Z,6310000.0
12834,ADI.O,1987-10-31T00:00:00Z,5823000.0
12835,ADI.O,1988-10-29T00:00:00Z,22682000.0
12836,ADI.O,1989-10-28T00:00:00Z,30145000.0
12837,ADI.O,1990-11-03T00:00:00Z,8287000.0
12838,ADI.O,1992-10-31T00:00:00Z,17730000.0
12839,ADI.O,1992-10-31T00:00:00Z,17730000.0
12840,ADI.O,1994-10-29T00:00:00Z,181765000.0
12841,ADI.O,1995-10-28T00:00:00Z,151113000.0
12842,ADI.O,1996-11-02T00:00:00Z,299919000.0
12843,ADI.O,1997-11-01T00:00:00Z,340607000.0
12844,ADI.O,1998-10-31T00:00:00Z,304906000.0
12845,ADI.O,1999-10-30T00:00:00Z,762444000.0
12846,ADI.O,2000-10-28T00:00:00Z,2235265000.0
12847,ADI.O,2001-11-03T00:00:00Z,2793227000.0
12848,ADI.O,2002-11-02T00:00:00Z,2898023000.0
12849,ADI.O,2003-11-01T00:00:00Z,2116743000.0
12850,ADI.O,2004-10-30T00:00:00Z,2690358000.0
12851,ADI.O,2005-10-29T00:00:00Z,2940318000.0
12852,ADI.O,2006-10-28T00:00:00Z,2129443000.0
12853,ADI.O,2007-11-03T00:00:00Z,1082440000.0
12854,ADI.O,2008-11-01T00:00:00Z,1310628000.0
12855,ADI.O,2009-10-31T00:00:00Z,1817336000.0
12856,ADI.O,2010-10-30T00:00:00Z,2687768000.0
12857,ADI.O,2011-10-29T00:00:00Z,3592462000.0
12858,ADI.O,2012-11-03T00:00:00Z,3900378000.0
12859,ADI.O,2013-11-02T00:00:00Z,4682912000.0
12860,ADI.O,2014-11-01T00:00:00Z,2866468000.0
12861,ADI.O,2015-10-31T00:00:00Z,3028928000.0
12862,ADI.O,2016-10-29T00:00:00Z,4055793000.0
12863,ADI.O,2017-10-28T00:00:00Z,1047838000.0
12864,ADI.O,2018-11-03T00:00:00Z,816591000.0
12865,ADI.O,2019-11-02T00:00:00Z,648322000.0
12866,ADI.O,2020-10-31T00:00:00Z,1055860000.0
12867,ADI.O,2021-10-30T00:00:00Z,1977964000.0
12868,ANSS.O,1994-12-31T00:00:00Z,
12869,ANSS.O,1994-12-31T00:00:00Z,
12870,ANSS.O,1994-12-31T00:00:00Z,
12871,ANSS.O,1994-12-31T00:00:00Z,
12872,ANSS.O,1994-12-31T00:00:00Z,
12873,ANSS.O,1994-12-31T00:00:00Z,
12874,ANSS.O,1994-12-31T00:00:00Z,
12875,ANSS.O,1994-12-31T00:00:00Z,
12876,ANSS.O,1994-12-31T00:00:00Z,
12877,ANSS.O,1994-12-31T00:00:00Z,
12878,ANSS.O,1994-12-31T00:00:00Z,
12879,ANSS.O,1994-12-31T00:00:00Z,
12880,ANSS.O,1994-12-31T00:00:00Z,
12881,ANSS.O,1994-12-31T00:00:00Z,
12882,ANSS.O,1994-12-31T00:00:00Z,
12883,ANSS.O,1994-12-31T00:00:00Z,
12884,ANSS.O,1994-12-31T00:00:00Z,4300000.0
12885,ANSS.O,1995-12-31T00:00:00Z,8091000.0
12886,ANSS.O,1996-12-31T00:00:00Z,17069000.0
12887,ANSS.O,1997-12-31T00:00:00Z,27843000.0
12888,ANSS.O,1998-12-31T00:00:00Z,42727000.0
12889,ANSS.O,1999-12-31T00:00:00Z,57132000.0
12890,ANSS.O,2000-12-31T00:00:00Z,47540000.0
12891,ANSS.O,2001-12-31T00:00:00Z,53448000.0
12892,ANSS.O,2002-12-31T00:00:00Z,61132000.0
12893,ANSS.O,2003-12-31T00:00:00Z,83014000.0
12894,ANSS.O,2004-12-31T00:00:00Z,138446000.0
12895,ANSS.O,2005-12-31T00:00:00Z,194232000.0
12896,ANSS.O,2006-12-31T00:00:00Z,104486000.0
12897,ANSS.O,2007-12-31T00:00:00Z,171851000.0
12898,ANSS.O,2008-12-31T00:00:00Z,233875000.0
12899,ANSS.O,2009-12-31T00:00:00Z,343844000.0
12900,ANSS.O,2010-12-31T00:00:00Z,472934000.0
12901,ANSS.O,2011-12-31T00:00:00Z,472404000.0
12902,ANSS.O,2012-12-31T00:00:00Z,577155000.0
12903,ANSS.O,2013-12-31T00:00:00Z,742986000.0
12904,ANSS.O,2014-12-31T00:00:00Z,788778000.0
12905,ANSS.O,2015-12-31T00:00:00Z,784614000.0
12906,ANSS.O,2016-12-31T00:00:00Z,822860000.0
12907,ANSS.O,2017-12-31T00:00:00Z,881787000.0
12908,ANSS.O,2018-12-31T00:00:00Z,777364000.0
12909,ANSS.O,2019-12-31T00:00:00Z,872382000.0
12910,ANSS.O,2020-12-31T00:00:00Z,913151000.0
12911,APA.O,1983-12-31T00:00:00Z,
12912,APA.O,1983-12-31T00:00:00Z,
12913,APA.O,1983-12-31T00:00:00Z,
12914,APA.O,1983-12-31T00:00:00Z,
12915,APA.O,1983-12-31T00:00:00Z,
12916,APA.O,1983-12-31T00:00:00Z,23548000.0
12917,APA.O,1984-12-31T00:00:00Z,20557000.0
12918,APA.O,1985-12-31T00:00:00Z,29104000.0
12919,APA.O,1986-12-31T00:00:00Z,16720000.0
12920,APA.O,1987-12-31T00:00:00Z,53296000.0
12921,APA.O,1988-12-31T00:00:00Z,75290000.0
12922,APA.O,1989-12-31T00:00:00Z,105295000.0
12923,APA.O,1990-12-31T00:00:00Z,95672000.0
12924,APA.O,1991-12-31T00:00:00Z,8520000.0
12925,APA.O,1992-12-31T00:00:00Z,44999000.0
12926,APA.O,1993-12-31T00:00:00Z,39728000.0
12927,APA.O,1994-12-31T00:00:00Z,30043000.0
12928,APA.O,1995-12-31T00:00:00Z,13633000.0
12929,APA.O,1996-12-31T00:00:00Z,13161000.0
12930,APA.O,1997-12-31T00:00:00Z,9686000.0
12931,APA.O,1998-12-31T00:00:00Z,14537000.0
12932,APA.O,1999-12-31T00:00:00Z,13171000.0
12933,APA.O,2000-12-31T00:00:00Z,37173000.0
12934,APA.O,2001-12-31T00:00:00Z,138575000.0
12935,APA.O,2002-12-31T00:00:00Z,51886000.0
12936,APA.O,2003-12-31T00:00:00Z,33503000.0
12937,APA.O,2004-12-31T00:00:00Z,111093000.0
12938,APA.O,2005-12-31T00:00:00Z,228860000.0
12939,APA.O,2006-12-31T00:00:00Z,140524000.0
12940,APA.O,2007-12-31T00:00:00Z,125823000.0
